<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20010105,34000,116.44,116.44,116.44,116.44,4
20010105,34100,116.43,116.44,116.42,116.44,4
20010105,34200,116.44,116.44,116.44,116.44,4
20010105,34300,116.44,116.44,116.44,116.44,4
20010105,34400,116.44,116.45,116.44,116.45,4
20010105,34500,116.45,116.45,116.45,116.45,4
20010105,34600,116.45,116.45,116.45,116.45,4
20010105,34700,116.45,116.47,116.45,116.47,4
20010105,34800,116.47,116.47,116.47,116.47,4
20010105,34900,116.47,116.47,116.45,116.45,4
20010105,35000,116.46,116.47,116.46,116.46,4
20010105,35100,116.46,116.47,116.46,116.47,4
20010105,35200,116.47,116.48,116.47,116.48,4
20010105,35300,116.48,116.48,116.45,116.45,4
20010105,35400,116.45,116.45,116.45,116.45,4
20010105,35500,116.45,116.47,116.45,116.47,4
20010105,35600,116.47,116.47,116.45,116.45,4
20010105,35700,116.44,116.44,116.44,116.44,4
20010105,35800,116.44,116.44,116.44,116.44,4
20010105,35900,116.44,116.44,116.44,116.44,4
20010105,40000,116.44,116.44,116.44,116.44,4
20010105,40100,116.45,116.45,116.45,116.45,4
20010105,40200,116.45,116.45,116.44,116.44,4
20010105,40300,116.44,116.44,116.44,116.44,4
20010105,40400,116.44,116.44,116.44,116.44,4
20010105,40500,116.44,116.47,116.44,116.47,4
20010105,40600,116.47,116.47,116.47,116.47,4
20010105,40700,116.47,116.47,116.47,116.47,4
20010105,40800,116.47,116.47,116.47,116.47,4
20010105,40900,116.47,116.47,116.47,116.47,4
20010105,41000,116.47,116.47,116.47,116.47,4
20010105,41100,116.47,116.47,116.47,116.47,4
20010105,41200,116.47,116.48,116.47,116.48,4
20010105,41300,116.48,116.52,116.48,116.52,4
20010105,41400,116.51,116.53,116.51,116.53,4
20010105,41500,116.53,116.53,116.53,116.53,4
20010105,41600,116.53,116.54,116.53,116.54,4
20010105,41700,116.54,116.54,116.54,116.54,4
20010105,41800,116.54,116.58,116.54,116.58,4
20010105,41900,116.59,116.61,116.59,116.61,4
20010105,42000,116.61,116.62,116.61,116.61,4
20010105,42100,116.61,116.62,116.61,116.62,4
20010105,42200,116.62,116.62,116.62,116.62,4
20010105,42300,116.61,116.61,116.61,116.61,4
20010105,42400,116.61,116.61,116.61,116.61,4
20010105,42500,116.61,116.61,116.61,116.61,4
20010105,42600,116.61,116.62,116.61,116.62,4
20010105,42700,116.62,116.62,116.62,116.62,4
20010105,42800,116.62,116.62,116.62,116.62,4
20010105,42900,116.62,116.62,116.62,116.62,4
20010105,43000,116.62,116.64,116.62,116.64,4
20010105,43100,116.64,116.67,116.64,116.67,4
20010105,43200,116.67,116.69,116.67,116.69,4
20010105,43300,116.69,116.71,116.69,116.7,4
20010105,43400,116.7,116.7,116.7,116.7,4
20010105,43500,116.7,116.7,116.69,116.69,4
20010105,43600,116.69,116.69,116.67,116.67,4
20010105,43700,116.67,116.67,116.67,116.67,4
20010105,43800,116.67,116.67,116.67,116.67,4
20010105,43900,116.67,116.67,116.67,116.67,4
20010105,44000,116.67,116.67,116.64,116.65,4
20010105,44100,116.65,116.65,116.65,116.65,4
20010105,44200,116.65,116.65,116.65,116.65,4
20010105,44300,116.65,116.65,116.65,116.65,4
20010105,44400,116.65,116.65,116.64,116.64,4
20010105,44500,116.64,116.64,116.64,116.64,4
20010105,44600,116.64,116.64,116.62,116.62,4
20010105,44700,116.61,116.61,116.6,116.6,4
20010105,44800,116.6,116.61,116.6,116.61,4
20010105,44900,116.61,116.61,116.61,116.61,4
20010105,45000,116.61,116.64,116.61,116.64,4
20010105,45100,116.63,116.64,116.61,116.61,4
20010105,45200,116.62,116.62,116.62,116.62,4
20010105,45300,116.62,116.62,116.61,116.61,4
20010105,45400,116.61,116.64,116.61,116.64,4
20010105,45500,116.64,116.64,116.64,116.64,4
20010105,45600,116.64,116.64,116.64,116.64,4
20010105,45700,116.64,116.64,116.62,116.62,4
20010105,45800,116.62,116.62,116.6,116.6,4
20010105,45900,116.6,116.6,116.57,116.57,4
20010105,50000,116.57,116.59,116.57,116.59,4
20010105,50100,116.59,116.59,116.59,116.59,4
20010105,50200,116.59,116.59,116.58,116.58,4
20010105,50300,116.58,116.58,116.58,116.58,4
20010105,50400,116.58,116.58,116.58,116.58,4
20010105,50500,116.58,116.58,116.58,116.58,4
20010105,50600,116.58,116.58,116.56,116.56,4
20010105,50700,116.56,116.56,116.52,116.52,4
20010105,50800,116.51,116.51,116.51,116.51,4
20010105,50900,116.51,116.51,116.47,116.47,4
20010105,51000,116.47,116.47,116.47,116.47,4
20010105,51100,116.48,116.48,116.48,116.48,4
20010105,51200,116.48,116.48,116.47,116.47,4
20010105,51300,116.47,116.48,116.47,116.48,4
20010105,51400,116.48,116.5,116.48,116.5,4
20010105,51500,116.5,116.51,116.5,116.51,4
20010105,51600,116.51,116.53,116.51,116.52,4
20010105,51700,116.53,116.55,116.53,116.53,4
20010105,51800,116.53,116.53,116.51,116.51,4
20010105,51900,116.52,116.54,116.52,116.54,4
20010105,52000,116.55,116.56,116.55,116.56,4
20010105,52100,116.56,116.56,116.56,116.56,4
20010105,52200,116.56,116.56,116.56,116.56,4
20010105,52300,116.57,116.59,116.57,116.59,4
20010105,52400,116.59,116.59,116.57,116.57,4
20010105,52500,116.57,116.57,116.57,116.57,4
20010105,52600,116.58,116.59,116.58,116.59,4
20010105,52700,116.58,116.58,116.57,116.57,4
20010105,52800,116.57,116.57,116.56,116.56,4
20010105,52900,116.57,116.57,116.57,116.57,4
20010105,53000,116.57,116.57,116.57,116.57,4
20010105,53100,116.57,116.57,116.57,116.57,4
20010105,53200,116.54,116.54,116.5,116.51,4
20010105,53300,116.51,116.51,116.46,116.46,4
20010105,53400,116.46,116.5,116.46,116.5,4
20010105,53500,116.5,116.52,116.5,116.52,4
20010105,53600,116.52,116.54,116.52,116.54,4
20010105,53700,116.53,116.54,116.53,116.54,4
20010105,53800,116.54,116.56,116.54,116.56,4
20010105,53900,116.56,116.56,116.56,116.56,4
20010105,54000,116.56,116.56,116.53,116.53,4
20010105,54100,116.53,116.53,116.5,116.5,4
20010105,54200,116.5,116.5,116.49,116.49,4
20010105,54300,116.48,116.48,116.45,116.45,4
20010105,54400,116.44,116.44,116.42,116.42,4
20010105,54500,116.43,116.44,116.43,116.44,4
20010105,54600,116.44,116.45,116.44,116.45,4
20010105,54700,116.45,116.45,116.43,116.43,4
20010105,54800,116.43,116.43,116.43,116.43,4
20010105,54900,116.42,116.42,116.41,116.42,4
20010105,55000,116.41,116.43,116.41,116.43,4
20010105,55100,116.43,116.5,116.43,116.5,4
20010105,55200,116.5,116.5,116.5,116.5,4
20010105,55300,116.51,116.51,116.49,116.49,4
20010105,55400,116.49,116.49,116.49,116.49,4
20010105,55500,116.49,116.5,116.49,116.49,4
20010105,55600,116.48,116.48,116.48,116.48,4
20010105,55700,116.48,116.48,116.47,116.47,4
20010105,55800,116.47,116.47,116.44,116.44,4
20010105,55900,116.44,116.45,116.44,116.45,4
20010105,60000,116.45,116.45,116.45,116.45,4
20010105,60100,116.45,116.49,116.45,116.49,4
20010105,60200,116.49,116.49,116.49,116.49,4
20010105,60300,116.49,116.49,116.48,116.49,4
20010105,60400,116.48,116.48,116.48,116.48,4
20010105,60500,116.48,116.48,116.48,116.48,4
20010105,60600,116.47,116.47,116.45,116.45,4
20010105,60700,116.44,116.44,116.42,116.42,4
20010105,60800,116.42,116.42,116.42,116.42,4
20010105,60900,116.42,116.42,116.42,116.42,4
20010105,61000,116.42,116.44,116.42,116.44,4
20010105,61100,116.44,116.44,116.44,116.44,4
20010105,61200,116.44,116.44,116.44,116.44,4
20010105,61300,116.44,116.44,116.44,116.44,4
20010105,61400,116.44,116.44,116.44,116.44,4
20010105,61500,116.44,116.44,116.42,116.42,4
20010105,61600,116.4,116.4,116.38,116.4,4
20010105,61700,116.4,116.4,116.4,116.4,4
20010105,61800,116.4,116.4,116.39,116.4,4
20010105,61900,116.39,116.39,116.39,116.39,4
20010105,62000,116.38,116.4,116.38,116.39,4
20010105,62100,116.39,116.4,116.39,116.4,4
20010105,62200,116.4,116.42,116.4,116.42,4
20010105,62300,116.42,116.42,116.42,116.42,4
20010105,62400,116.42,116.42,116.42,116.42,4
20010105,62500,116.42,116.44,116.42,116.44,4
20010105,62600,116.44,116.44,116.43,116.43,4
20010105,62700,116.43,116.43,116.43,116.43,4
20010105,62800,116.43,116.43,116.42,116.42,4
20010105,62900,116.42,116.43,116.42,116.43,4
20010105,63000,116.43,116.44,116.43,116.44,4
20010105,63100,116.44,116.44,116.44,116.44,4
20010105,63200,116.44,116.44,116.42,116.42,4
20010105,63300,116.43,116.44,116.42,116.44,4
20010105,63400,116.44,116.45,116.44,116.45,4
20010105,63500,116.45,116.47,116.45,116.47,4
20010105,63600,116.47,116.47,116.45,116.45,4
20010105,63700,116.45,116.45,116.45,116.45,4
20010105,63800,116.45,116.45,116.45,116.45,4
20010105,63900,116.45,116.53,116.45,116.53,4
20010105,64000,116.53,116.53,116.5,116.5,4
20010105,64100,116.5,116.5,116.49,116.49,4
20010105,64200,116.49,116.49,116.49,116.49,4
20010105,64300,116.5,116.5,116.5,116.5,4
20010105,64400,116.49,116.49,116.46,116.46,4
20010105,64500,116.46,116.46,116.43,116.43,4
20010105,64600,116.43,116.43,116.42,116.42,4
20010105,64700,116.42,116.45,116.42,116.45,4
20010105,64800,116.45,116.45,116.45,116.45,4
20010105,64900,116.45,116.45,116.44,116.44,4
20010105,65000,116.44,116.48,116.44,116.48,4
20010105,65100,116.48,116.48,116.47,116.47,4
20010105,65200,116.47,116.47,116.47,116.47,4
20010105,65300,116.47,116.47,116.47,116.47,4
20010105,65400,116.47,116.47,116.47,116.47,4
20010105,65500,116.47,116.47,116.44,116.44,4
20010105,65600,116.44,116.44,116.44,116.44,4
20010105,65700,116.44,116.44,116.44,116.44,4
20010105,65800,116.44,116.44,116.44,116.44,4
20010105,65900,116.44,116.44,116.44,116.44,4
20010105,70000,116.44,116.44,116.44,116.44,4
20010105,70100,116.43,116.43,116.41,116.41,4
20010105,70200,116.42,116.42,116.41,116.41,4
20010105,70300,116.41,116.43,116.41,116.42,4
20010105,70400,116.45,116.45,116.43,116.43,4
20010105,70500,116.45,116.45,116.45,116.45,4
20010105,70600,116.46,116.47,116.45,116.45,4
20010105,70700,116.47,116.47,116.46,116.46,4
20010105,70800,116.46,116.46,116.44,116.44,4
20010105,70900,116.44,116.44,116.42,116.42,4
20010105,71000,116.43,116.44,116.42,116.44,4
20010105,71100,116.44,116.45,116.44,116.44,4
20010105,71200,116.44,116.44,116.44,116.44,4
20010105,71300,116.44,116.46,116.44,116.46,4
20010105,71400,116.46,116.47,116.45,116.47,4
20010105,71500,116.46,116.48,116.46,116.48,4
20010105,71600,116.47,116.47,116.46,116.46,4
20010105,71700,116.47,116.47,116.45,116.46,4
20010105,71800,116.47,116.47,116.46,116.46,4
20010105,71900,116.45,116.45,116.43,116.43,4
20010105,72000,116.44,116.44,116.44,116.44,4
20010105,72100,116.43,116.43,116.42,116.42,4
20010105,72200,116.41,116.41,116.39,116.4,4
20010105,72300,116.4,116.4,116.39,116.4,4
20010105,72400,116.39,116.4,116.37,116.4,4
20010105,72500,116.38,116.42,116.37,116.42,4
20010105,72600,116.43,116.44,116.41,116.41,4
20010105,72700,116.39,116.42,116.38,116.4,4
20010105,72800,116.39,116.4,116.38,116.4,4
20010105,72900,116.39,116.4,116.37,116.39,4
20010105,73000,116.4,116.41,116.38,116.4,4
20010105,73100,116.4,116.42,116.4,116.42,4
20010105,73200,116.42,116.42,116.4,116.42,4
20010105,73300,116.41,116.44,116.41,116.44,4
20010105,73400,116.44,116.45,116.44,116.45,4
20010105,73500,116.46,116.47,116.44,116.45,4
20010105,73600,116.46,116.46,116.44,116.45,4
20010105,73700,116.44,116.44,116.44,116.44,4
20010105,73800,116.44,116.44,116.44,116.44,4
20010105,73900,116.44,116.45,116.41,116.41,4
20010105,74000,116.42,116.42,116.41,116.41,4
20010105,74100,116.42,116.42,116.4,116.4,4
20010105,74200,116.4,116.4,116.38,116.38,4
20010105,74300,116.39,116.43,116.39,116.43,4
20010105,74400,116.42,116.42,116.4,116.42,4
20010105,74500,116.41,116.42,116.41,116.42,4
20010105,74600,116.42,116.42,116.41,116.42,4
20010105,74700,116.42,116.45,116.41,116.44,4
20010105,74800,116.45,116.45,116.44,116.44,4
20010105,74900,116.43,116.44,116.42,116.42,4
20010105,75000,116.43,116.48,116.42,116.46,4
20010105,75100,116.45,116.47,116.45,116.46,4
20010105,75200,116.45,116.47,116.45,116.47,4
20010105,75300,116.47,116.5,116.47,116.5,4
20010105,75400,116.49,116.55,116.48,116.51,4
20010105,75500,116.52,116.53,116.52,116.53,4
20010105,75600,116.53,116.55,116.52,116.53,4
20010105,75700,116.52,116.52,116.48,116.48,4
20010105,75800,116.47,116.47,116.45,116.45,4
20010105,75900,116.46,116.46,116.43,116.44,4
20010105,80000,116.43,116.43,116.38,116.38,4
20010105,80100,116.37,116.37,116.29,116.29,4
20010105,80200,116.28,116.31,116.27,116.31,4
20010105,80300,116.32,116.32,116.28,116.28,4
20010105,80400,116.28,116.28,116.21,116.25,4
20010105,80500,116.26,116.28,116.23,116.26,4
20010105,80600,116.27,116.28,116.23,116.26,4
20010105,80700,116.27,116.3,116.27,116.28,4
20010105,80800,116.28,116.28,116.25,116.25,4
20010105,80900,116.26,116.28,116.25,116.27,4
20010105,81000,116.26,116.26,116.24,116.24,4
20010105,81100,116.24,116.25,116.23,116.23,4
20010105,81200,116.23,116.24,116.23,116.24,4
20010105,81300,116.25,116.26,116.23,116.25,4
20010105,81400,116.25,116.25,116.23,116.23,4
20010105,81500,116.26,116.26,116.2,116.2,4
20010105,81600,116.19,116.19,116.17,116.19,4
20010105,81700,116.19,116.2,116.19,116.19,4
20010105,81800,116.19,116.2,116.18,116.2,4
20010105,81900,116.2,116.22,116.19,116.2,4
20010105,82000,116.19,116.25,116.19,116.25,4
20010105,82100,116.25,116.27,116.23,116.23,4
20010105,82200,116.23,116.23,116.21,116.22,4
20010105,82300,116.22,116.22,116.21,116.22,4
20010105,82400,116.22,116.23,116.2,116.23,4
20010105,82500,116.23,116.24,116.23,116.23,4
20010105,82600,116.23,116.23,116.22,116.23,4
20010105,82700,116.24,116.26,116.24,116.25,4
20010105,82800,116.26,116.27,116.24,116.24,4
20010105,82900,116.23,116.24,116.23,116.24,4
20010105,83000,116.24,116.24,116.23,116.23,4
20010105,83100,116.23,116.25,116.22,116.22,4
20010105,83200,116.22,116.22,116.2,116.2,4
20010105,83300,116.22,116.23,116.21,116.21,4
20010105,83400,116.21,116.24,116.21,116.24,4
20010105,83500,116.25,116.26,116.25,116.26,4
20010105,83600,116.27,116.27,116.25,116.25,4
20010105,83700,116.25,116.25,116.25,116.25,4
20010105,83800,116.24,116.24,116.23,116.23,4
20010105,83900,116.23,116.25,116.23,116.25,4
20010105,84000,116.26,116.28,116.24,116.25,4
20010105,84100,116.25,116.26,116.24,116.25,4
20010105,84200,116.24,116.29,116.24,116.29,4
20010105,84300,116.3,116.3,116.29,116.29,4
20010105,84400,116.29,116.3,116.28,116.29,4
20010105,84500,116.3,116.33,116.3,116.32,4
20010105,84600,116.32,116.33,116.32,116.33,4
20010105,84700,116.32,116.33,116.3,116.33,4
20010105,84800,116.33,116.33,116.3,116.31,4
20010105,84900,116.31,116.36,116.31,116.34,4
20010105,85000,116.34,116.35,116.33,116.34,4
20010105,85100,116.33,116.34,116.32,116.33,4
20010105,85200,116.33,116.33,116.31,116.32,4
20010105,85300,116.32,116.33,116.31,116.33,4
20010105,85400,116.32,116.35,116.31,116.33,4
20010105,85500,116.33,116.35,116.33,116.35,4
20010105,85600,116.36,116.4,116.33,116.4,4
20010105,85700,116.39,116.42,116.39,116.42,4
20010105,85800,116.42,116.44,116.42,116.42,4
20010105,85900,116.42,116.44,116.42,116.43,4
20010105,90000,116.42,116.43,116.41,116.41,4
20010105,90100,116.42,116.42,116.38,116.4,4
20010105,90200,116.39,116.42,116.39,116.42,4
20010105,90300,116.42,116.42,116.37,116.37,4
20010105,90400,116.36,116.4,116.36,116.37,4
20010105,90500,116.37,116.39,116.37,116.37,4
20010105,90600,116.38,116.39,116.37,116.38,4
20010105,90700,116.37,116.37,116.36,116.36,4
20010105,90800,116.36,116.38,116.36,116.37,4
20010105,90900,116.37,116.4,116.36,116.4,4
20010105,91000,116.4,116.41,116.38,116.39,4
20010105,91100,116.39,116.39,116.38,116.39,4
20010105,91200,116.39,116.42,116.39,116.42,4
20010105,91300,116.42,116.42,116.41,116.41,4
20010105,91400,116.41,116.42,116.4,116.42,4
20010105,91500,116.41,116.41,116.39,116.39,4
20010105,91600,116.39,116.41,116.39,116.41,4
20010105,91700,116.41,116.42,116.39,116.41,4
20010105,91800,116.42,116.45,116.42,116.44,4
20010105,91900,116.45,116.47,116.44,116.47,4
20010105,92000,116.46,116.46,116.45,116.45,4
20010105,92100,116.45,116.47,116.44,116.47,4
20010105,92200,116.48,116.5,116.47,116.49,4
20010105,92300,116.48,116.49,116.47,116.48,4
20010105,92400,116.49,116.5,116.48,116.49,4
20010105,92500,116.48,116.48,116.45,116.45,4
20010105,92600,116.45,116.47,116.45,116.47,4
20010105,92700,116.46,116.46,116.45,116.45,4
20010105,92800,116.46,116.46,116.44,116.44,4
20010105,92900,116.43,116.43,116.4,116.41,4
20010105,93000,116.4,116.45,116.4,116.45,4
20010105,93100,116.45,116.45,116.45,116.45,4
20010105,93200,116.45,116.45,116.45,116.45,4
20010105,93300,116.45,116.45,116.43,116.44,4
20010105,93400,116.44,116.44,116.44,116.44,4
20010105,93500,116.44,116.44,116.42,116.42,4
20010105,93600,116.42,116.43,116.41,116.42,4
20010105,93700,116.42,116.42,116.41,116.42,4
20010105,93800,116.42,116.45,116.42,116.45,4
20010105,93900,116.44,116.44,116.42,116.42,4
20010105,94000,116.41,116.43,116.41,116.42,4
20010105,94100,116.41,116.42,116.39,116.4,4
20010105,94200,116.41,116.41,116.4,116.4,4
20010105,94300,116.4,116.4,116.38,116.38,4
20010105,94400,116.38,116.39,116.38,116.39,4
20010105,94500,116.39,116.39,116.35,116.35,4
20010105,94600,116.36,116.4,116.36,116.4,4
20010105,94700,116.41,116.43,116.41,116.43,4
20010105,94800,116.43,116.45,116.42,116.42,4
20010105,94900,116.43,116.43,116.41,116.42,4
20010105,95000,116.43,116.43,116.4,116.41,4
20010105,95100,116.42,116.44,116.41,116.44,4
20010105,95200,116.44,116.45,116.44,116.45,4
20010105,95300,116.44,116.45,116.42,116.42,4
20010105,95400,116.43,116.44,116.42,116.44,4
20010105,95500,116.44,116.45,116.43,116.44,4
20010105,95600,116.44,116.44,116.41,116.41,4
20010105,95700,116.4,116.41,116.39,116.4,4
20010105,95800,116.39,116.42,116.39,116.4,4
20010105,95900,116.4,116.4,116.4,116.4,4
20010105,100000,116.4,116.42,116.4,116.42,4
20010105,100100,116.42,116.44,116.42,116.44,4
20010105,100200,116.43,116.45,116.41,116.43,4
20010105,100300,116.44,116.44,116.44,116.44,4
20010105,100400,116.44,116.45,116.43,116.43,4
20010105,100500,116.42,116.44,116.42,116.44,4
20010105,100600,116.44,116.44,116.42,116.42,4
20010105,100700,116.43,116.43,116.41,116.41,4
20010105,100800,116.42,116.46,116.41,116.46,4
20010105,100900,116.47,116.47,116.43,116.43,4
20010105,101000,116.44,116.48,116.44,116.48,4
20010105,101100,116.48,116.5,116.47,116.5,4
20010105,101200,116.5,116.51,116.5,116.51,4
20010105,101300,116.51,116.53,116.51,116.53,4
20010105,101400,116.53,116.55,116.52,116.55,4
20010105,101500,116.54,116.58,116.54,116.58,4
20010105,101600,116.58,116.61,116.57,116.61,4
20010105,101700,116.62,116.65,116.62,116.65,4
20010105,101800,116.64,116.65,116.63,116.64,4
20010105,101900,116.64,116.67,116.64,116.67,4
20010105,102000,116.65,116.7,116.65,116.7,4
20010105,102100,116.71,116.73,116.71,116.72,4
20010105,102200,116.72,116.74,116.72,116.73,4
20010105,102300,116.74,116.75,116.72,116.75,4
20010105,102400,116.74,116.76,116.74,116.75,4
20010105,102500,116.75,116.75,116.72,116.74,4
20010105,102600,116.75,116.76,116.73,116.75,4
20010105,102700,116.75,116.75,116.72,116.72,4
20010105,102800,116.72,116.74,116.72,116.72,4
20010105,102900,116.73,116.73,116.71,116.72,4
20010105,103000,116.72,116.72,116.71,116.71,4
20010105,103100,116.71,116.71,116.68,116.7,4
20010105,103200,116.69,116.71,116.69,116.69,4
20010105,103300,116.69,116.7,116.69,116.7,4
20010105,103400,116.7,116.71,116.69,116.7,4
20010105,103500,116.71,116.72,116.69,116.7,4
20010105,103600,116.7,116.71,116.67,116.67,4
20010105,103700,116.67,116.67,116.66,116.67,4
20010105,103800,116.66,116.66,116.63,116.63,4
20010105,103900,116.64,116.65,116.63,116.64,4
20010105,104000,116.65,116.67,116.65,116.67,4
20010105,104100,116.66,116.7,116.64,116.7,4
20010105,104200,116.71,116.74,116.7,116.74,4
20010105,104300,116.73,116.75,116.72,116.72,4
20010105,104400,116.71,116.75,116.71,116.74,4
20010105,104500,116.73,116.73,116.73,116.73,4
20010105,104600,116.73,116.73,116.7,116.71,4
20010105,104700,116.72,116.73,116.72,116.72,4
20010105,104800,116.72,116.72,116.7,116.7,4
20010105,104900,116.71,116.72,116.7,116.7,4
20010105,105000,116.7,116.7,116.69,116.69,4
20010105,105100,116.69,116.69,116.68,116.68,4
20010105,105200,116.69,116.69,116.69,116.69,4
20010105,105300,116.68,116.69,116.68,116.69,4
20010105,105400,116.68,116.69,116.65,116.65,4
20010105,105500,116.64,116.66,116.64,116.66,4
20010105,105600,116.65,116.66,116.64,116.66,4
20010105,105700,116.65,116.65,116.64,116.65,4
20010105,105800,116.64,116.65,116.62,116.63,4
20010105,105900,116.62,116.63,116.59,116.6,4
20010105,110000,116.6,116.61,116.58,116.58,4
20010105,110100,116.58,116.61,116.58,116.61,4
20010105,110200,116.6,116.61,116.59,116.6,4
20010105,110300,116.59,116.61,116.59,116.61,4
20010105,110400,116.6,116.62,116.59,116.62,4
20010105,110500,116.61,116.64,116.61,116.63,4
20010105,110600,116.64,116.69,116.63,116.67,4
20010105,110700,116.67,116.67,116.65,116.65,4
20010105,110800,116.65,116.65,116.57,116.57,4
20010105,110900,116.56,116.56,116.52,116.53,4
20010105,111000,116.52,116.55,116.52,116.54,4
20010105,111100,116.55,116.55,116.54,116.54,4
20010105,111200,116.54,116.54,116.54,116.54,4
20010105,111300,116.55,116.57,116.54,116.57,4
20010105,111400,116.58,116.61,116.57,116.59,4
20010105,111500,116.6,116.61,116.56,116.59,4
20010105,111600,116.59,116.59,116.57,116.58,4
20010105,111700,116.58,116.75,116.58,116.73,4
20010105,111800,116.74,116.76,116.73,116.76,4
20010105,111900,116.75,116.75,116.71,116.72,4
20010105,112000,116.71,116.71,116.65,116.66,4
20010105,112100,116.65,116.65,116.59,116.59,4
20010105,112200,116.58,116.61,116.56,116.57,4
20010105,112300,116.58,116.58,116.52,116.53,4
20010105,112400,116.54,116.55,116.49,116.5,4
20010105,112500,116.51,116.54,116.5,116.51,4
20010105,112600,116.51,116.52,116.51,116.51,4
20010105,112700,116.52,116.53,116.51,116.53,4
20010105,112800,116.54,116.56,116.53,116.56,4
20010105,112900,116.57,116.58,116.56,116.58,4
20010105,113000,116.58,116.58,116.56,116.58,4
20010105,113100,116.56,116.57,116.56,116.57,4
20010105,113200,116.57,116.57,116.54,116.55,4
20010105,113300,116.53,116.53,116.5,116.51,4
20010105,113400,116.52,116.56,116.52,116.54,4
20010105,113500,116.53,116.6,116.53,116.58,4
20010105,113600,116.58,116.6,116.56,116.59,4
20010105,113700,116.59,116.61,116.59,116.6,4
20010105,113800,116.59,116.6,116.57,116.58,4
20010105,113900,116.56,116.56,116.54,116.54,4
20010105,114000,116.55,116.56,116.55,116.56,4
20010105,114100,116.56,116.56,116.55,116.55,4
20010105,114200,116.55,116.55,116.52,116.52,4
20010105,114300,116.54,116.55,116.51,116.51,4
20010105,114400,116.51,116.51,116.5,116.5,4
20010105,114500,116.49,116.5,116.49,116.49,4
20010105,114600,116.5,116.5,116.45,116.47,4
20010105,114700,116.46,116.46,116.43,116.43,4
20010105,114800,116.44,116.45,116.44,116.44,4
20010105,114900,116.46,116.47,116.45,116.47,4
20010105,115000,116.45,116.49,116.45,116.47,4
20010105,115100,116.47,116.47,116.45,116.46,4
20010105,115200,116.47,116.47,116.46,116.47,4
20010105,115300,116.46,116.48,116.46,116.47,4
20010105,115400,116.47,116.47,116.4,116.42,4
20010105,115500,116.41,116.41,116.33,116.36,4
20010105,115600,116.37,116.39,116.37,116.38,4
20010105,115700,116.39,116.44,116.39,116.44,4
20010105,115800,116.44,116.45,116.44,116.44,4
20010105,115900,116.44,116.44,116.42,116.43,4
20010105,120000,116.42,116.46,116.42,116.46,4
20010105,120100,116.48,116.5,116.48,116.48,4
20010105,120200,116.48,116.52,116.48,116.51,4
20010105,120300,116.52,116.53,116.52,116.52,4
20010105,120400,116.53,116.53,116.49,116.5,4
20010105,120500,116.49,116.51,116.49,116.51,4
20010105,120600,116.52,116.54,116.51,116.53,4
20010105,120700,116.52,116.53,116.51,116.51,4
20010105,120800,116.5,116.5,116.5,116.5,4
20010105,120900,116.5,116.5,116.45,116.47,4
20010105,121000,116.47,116.48,116.47,116.47,4
20010105,121100,116.46,116.48,116.46,116.47,4
20010105,121200,116.47,116.5,116.47,116.49,4
20010105,121300,116.5,116.51,116.48,116.5,4
20010105,121400,116.49,116.5,116.47,116.5,4
20010105,121500,116.48,116.48,116.48,116.48,4
20010105,121600,116.49,116.51,116.49,116.49,4
20010105,121700,116.48,116.53,116.48,116.53,4
20010105,121800,116.53,116.54,116.53,116.54,4
20010105,121900,116.53,116.54,116.53,116.53,4
20010105,122000,116.52,116.54,116.51,116.51,4
20010105,122100,116.51,116.51,116.5,116.5,4
20010105,122200,116.49,116.51,116.45,116.45,4
20010105,122300,116.45,116.47,116.44,116.44,4
20010105,122400,116.44,116.44,116.41,116.41,4
20010105,122500,116.42,116.43,116.41,116.43,4
20010105,122600,116.42,116.44,116.42,116.44,4
20010105,122700,116.44,116.44,116.44,116.44,4
20010105,122800,116.44,116.44,116.43,116.43,4
20010105,122900,116.41,116.43,116.39,116.43,4
20010105,123000,116.43,116.43,116.39,116.4,4
20010105,123100,116.39,116.39,116.37,116.39,4
20010105,123200,116.39,116.39,116.34,116.37,4
20010105,123300,116.36,116.36,116.34,116.35,4
20010105,123400,116.36,116.42,116.36,116.41,4
20010105,123500,116.4,116.41,116.39,116.41,4
20010105,123600,116.42,116.42,116.4,116.41,4
20010105,123700,116.42,116.42,116.4,116.4,4
20010105,123800,116.4,116.41,116.4,116.41,4
20010105,123900,116.4,116.4,116.39,116.4,4
20010105,124000,116.41,116.42,116.41,116.41,4
20010105,124100,116.4,116.42,116.37,116.37,4
20010105,124200,116.38,116.4,116.37,116.37,4
20010105,124300,116.37,116.37,116.29,116.32,4
20010105,124400,116.33,116.34,116.32,116.34,4
20010105,124500,116.33,116.34,116.33,116.34,4
20010105,124600,116.35,116.39,116.35,116.39,4
20010105,124700,116.4,116.41,116.4,116.41,4
20010105,124800,116.42,116.42,116.4,116.41,4
20010105,124900,116.4,116.41,116.39,116.39,4
20010105,125000,116.4,116.4,116.39,116.39,4
20010105,125100,116.39,116.39,116.37,116.37,4
20010105,125200,116.36,116.37,116.33,116.35,4
20010105,125300,116.34,116.35,116.33,116.35,4
20010105,125400,116.35,116.36,116.35,116.36,4
20010105,125500,116.37,116.39,116.37,116.39,4
20010105,125600,116.38,116.39,116.37,116.39,4
