<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,Signal HA,Signal RSI,Signal SO,Signal Line Crossover,Centerline Crossover,Signal MACD
EURJPY,20010103,191400,106.36,106.36,106.36,106.36,4,-1,0,-1,1,-1,0
EURJPY,20010103,191500,106.35,106.35,106.35,106.35,4,-1,0,0,1,-1,0
EURJPY,20010103,191600,106.35,106.35,106.35,106.35,4,-1,0,0,1,-1,0
EURJPY,20010103,191700,106.34,106.34,106.3,106.3,4,-1,0,0,1,-1,0
EURJPY,20010103,191800,106.29,106.31,106.29,106.31,4,-1,0,0,1,-1,0
EURJPY,20010103,191900,106.32,106.32,106.27,106.27,4,0,0,0,1,-1,0
EURJPY,20010103,192000,106.26,106.26,106.24,106.24,4,-1,0,0,1,-1,0
EURJPY,20010103,192100,106.23,106.23,106.21,106.21,4,-1,0,0,1,-1,0
EURJPY,20010103,192200,106.21,106.22,106.19,106.19,4,-1,0,0,1,-1,0
EURJPY,20010103,192300,106.18,106.18,106.15,106.15,4,-1,0,0,1,-1,0
EURJPY,20010103,192400,106.14,106.14,106.05,106.05,4,-1,0,0,-1,-1,-1
EURJPY,20010103,192500,106.06,106.07,105.9,105.9,4,-1,0,0,-1,-1,0
EURJPY,20010103,192600,105.86,105.86,105.85,105.85,4,-1,0,0,-1,-1,0
EURJPY,20010103,192700,105.86,105.86,105.86,105.86,4,-1,0,1,-1,-1,0
EURJPY,20010103,192800,105.85,105.85,105.82,105.82,4,-1,0,0,-1,-1,0
EURJPY,20010103,192900,105.81,105.85,105.8,105.85,4,-1,0,1,-1,-1,0
EURJPY,20010103,193000,105.84,105.88,105.84,105.88,4,0,0,0,-1,-1,0
EURJPY,20010103,193100,105.89,105.89,105.89,105.89,4,1,0,0,-1,-1,0
EURJPY,20010103,193200,105.9,105.9,105.89,105.89,4,1,0,0,-1,-1,0
EURJPY,20010103,193400,105.88,105.89,105.88,105.89,4,0,0,0,-1,-1,0
EURJPY,20010103,193500,105.89,105.9,105.89,105.9,4,1,0,0,1,-1,1
EURJPY,20010103,193600,105.88,105.88,105.86,105.86,4,-1,0,0,1,-1,0
EURJPY,20010103,193700,105.85,105.86,105.85,105.86,4,-1,0,0,1,-1,0
EURJPY,20010103,193800,105.87,105.93,105.87,105.93,4,1,1,1,1,-1,0
EURJPY,20010103,193900,105.94,105.94,105.93,105.94,4,1,0,0,1,-1,0
EURJPY,20010103,194000,105.95,105.97,105.95,105.96,4,1,0,0,1,-1,0
EURJPY,20010103,194100,105.95,105.95,105.87,105.87,4,0,0,0,1,-1,0
EURJPY,20010103,194200,105.86,105.86,105.82,105.82,4,-1,0,0,1,-1,0
EURJPY,20010103,194300,105.81,105.81,105.81,105.81,4,-1,0,0,1,-1,0
EURJPY,20010103,194400,105.83,105.83,105.83,105.83,4,-1,1,1,1,-1,0
EURJPY,20010103,194500,105.81,105.81,105.81,105.81,4,-1,0,0,1,-1,0
EURJPY,20010103,194600,105.82,105.83,105.82,105.83,4,0,0,1,1,-1,0
EURJPY,20010103,194700,105.82,105.82,105.78,105.78,4,-1,0,0,1,-1,0
EURJPY,20010103,194800,105.77,105.77,105.72,105.72,4,-1,0,0,1,-1,0
EURJPY,20010103,194900,105.7,105.7,105.56,105.56,4,-1,0,0,-1,-1,-1
EURJPY,20010103,195000,105.55,105.55,105.51,105.51,4,-1,0,0,-1,-1,0
EURJPY,20010103,195100,105.49,105.49,105.4,105.4,4,-1,0,0,-1,-1,0
EURJPY,20010103,195200,105.39,105.39,105.39,105.39,4,-1,0,0,-1,-1,0
EURJPY,20010103,195300,105.4,105.45,105.4,105.45,4,-1,0,1,-1,-1,0
EURJPY,20010103,195400,105.47,105.49,105.47,105.47,4,1,0,0,-1,-1,0
EURJPY,20010103,195500,105.47,105.48,105.47,105.48,4,1,0,0,-1,-1,0
EURJPY,20010103,195600,105.48,105.49,105.48,105.49,4,1,0,0,-1,-1,0
EURJPY,20010103,195700,105.49,105.49,105.48,105.49,4,1,0,0,-1,-1,0
EURJPY,20010103,195800,105.48,105.49,105.48,105.48,4,0,0,0,1,-1,1
EURJPY,20010103,195900,105.5,105.55,105.5,105.55,4,1,1,0,1,-1,0
EURJPY,20010103,200000,105.56,105.57,105.56,105.56,4,1,0,0,1,-1,0
EURJPY,20010103,200100,105.55,105.59,105.55,105.56,4,1,0,0,1,-1,0
EURJPY,20010103,200200,105.57,105.63,105.57,105.63,4,1,0,0,1,-1,0
EURJPY,20010103,200300,105.64,105.64,105.64,105.64,4,1,0,0,1,-1,0
EURJPY,20010103,200400,105.64,105.64,105.63,105.63,4,1,0,0,1,-1,0
EURJPY,20010103,200600,105.61,105.61,105.61,105.61,4,-1,0,-1,1,-1,0
EURJPY,20010103,200700,105.62,105.63,105.62,105.63,4,1,0,0,1,-1,0
EURJPY,20010103,200800,105.64,105.65,105.64,105.65,4,1,0,0,1,-1,0
EURJPY,20010103,200900,105.65,105.65,105.65,105.65,4,1,0,0,1,-1,0
EURJPY,20010103,201100,105.61,105.61,105.61,105.61,4,-1,0,-1,1,-1,0
EURJPY,20010103,201200,105.62,105.62,105.62,105.62,4,-1,0,0,1,-1,0
EURJPY,20010103,201300,105.62,105.62,105.62,105.62,4,-1,0,0,1,-1,0
EURJPY,20010103,201400,105.62,105.62,105.62,105.62,4,-1,0,-1,1,-1,0
EURJPY,20010103,201500,105.63,105.63,105.63,105.63,4,1,0,0,1,-1,0
EURJPY,20010103,201600,105.62,105.62,105.62,105.62,4,-1,0,0,1,-1,0
EURJPY,20010103,201800,105.58,105.58,105.57,105.57,4,-1,0,0,1,-1,0
EURJPY,20010103,201900,105.57,105.57,105.57,105.57,4,-1,0,0,1,-1,0
EURJPY,20010103,202100,105.56,105.56,105.5,105.5,4,-1,0,0,1,-1,0
EURJPY,20010103,202200,105.5,105.5,105.5,105.5,4,-1,0,0,-1,-1,-1
EURJPY,20010103,202300,105.5,105.5,105.5,105.5,4,-1,0,0,-1,-1,0
EURJPY,20010103,202400,105.49,105.49,105.48,105.48,4,-1,0,0,-1,-1,0
EURJPY,20010103,202500,105.47,105.47,105.47,105.47,4,-1,0,0,-1,-1,0
EURJPY,20010103,202600,105.47,105.47,105.43,105.43,4,-1,0,0,-1,-1,0
EURJPY,20010103,202700,105.43,105.44,105.43,105.44,4,-1,0,1,-1,-1,0
EURJPY,20010103,202900,105.45,105.46,105.45,105.46,4,0,1,0,-1,-1,0
EURJPY,20010103,203100,105.48,105.48,105.48,105.48,4,1,0,0,-1,-1,0
EURJPY,20010103,203400,105.49,105.49,105.49,105.49,4,1,0,0,-1,-1,0
EURJPY,20010103,203500,105.5,105.5,105.5,105.5,4,1,0,0,1,-1,1
EURJPY,20010103,203600,105.51,105.51,105.51,105.51,4,1,0,0,1,-1,0
EURJPY,20010103,203700,105.51,105.51,105.51,105.51,4,1,0,0,1,-1,0
EURJPY,20010103,203800,105.51,105.51,105.51,105.51,4,1,0,0,1,-1,0
EURJPY,20010103,203900,105.5,105.5,105.49,105.49,4,-1,0,0,1,-1,0
EURJPY,20010103,204100,105.51,105.51,105.51,105.51,4,1,0,0,1,-1,0
EURJPY,20010103,204200,105.5,105.5,105.49,105.49,4,-1,0,0,1,-1,0
EURJPY,20010103,204400,105.49,105.5,105.49,105.5,4,-1,0,0,1,-1,0
EURJPY,20010103,204600,105.46,105.46,105.46,105.46,4,-1,0,-1,1,-1,0
EURJPY,20010103,204700,105.46,105.46,105.46,105.46,4,-1,0,0,1,-1,0
EURJPY,20010103,204800,105.47,105.47,105.46,105.46,4,0,0,0,1,-1,0
EURJPY,20010103,204900,105.44,105.45,105.44,105.45,4,-1,0,0,1,-1,0
EURJPY,20010103,205000,105.45,105.45,105.45,105.45,4,-1,0,0,1,-1,0
EURJPY,20010103,205100,105.45,105.45,105.42,105.42,4,-1,0,0,-1,-1,-1
EURJPY,20010103,205200,105.42,105.42,105.42,105.42,4,-1,0,0,-1,-1,0
EURJPY,20010103,205300,105.42,105.42,105.42,105.42,4,-1,0,0,-1,-1,0
EURJPY,20010103,205400,105.43,105.43,105.43,105.43,4,1,0,1,-1,-1,0
EURJPY,20010103,205500,105.44,105.44,105.44,105.44,4,1,0,0,1,-1,1
EURJPY,20010103,205700,105.45,105.45,105.45,105.45,4,1,0,0,1,-1,0
EURJPY,20010103,205900,105.5,105.5,105.5,105.5,4,1,0,0,1,-1,0
EURJPY,20010103,210000,105.51,105.51,105.51,105.51,4,1,0,0,1,-1,0
EURJPY,20010103,210100,105.51,105.51,105.5,105.5,4,1,0,0,1,-1,0
EURJPY,20010103,210200,105.51,105.54,105.51,105.54,4,1,0,0,1,-1,0
EURJPY,20010103,210300,105.54,105.54,105.54,105.54,4,1,0,0,1,-1,0
EURJPY,20010103,210400,105.54,105.54,105.51,105.51,4,0,0,-1,1,1,0
EURJPY,20010103,210500,105.52,105.54,105.52,105.54,4,0,0,0,1,1,0
EURJPY,20010103,210600,105.55,105.55,105.55,105.55,4,1,0,0,1,1,0
EURJPY,20010103,210700,105.55,105.56,105.55,105.56,4,1,0,0,1,1,0
EURJPY,20010103,210800,105.56,105.57,105.56,105.57,4,1,0,0,1,1,0
EURJPY,20010103,210900,105.58,105.6,105.58,105.59,4,1,0,-1,1,1,0
EURJPY,20010103,211000,105.58,105.59,105.58,105.59,4,1,0,0,1,1,0
EURJPY,20010103,211100,105.59,105.59,105.58,105.58,4,1,0,0,1,1,0
EURJPY,20010103,211200,105.59,105.59,105.59,105.59,4,1,0,0,1,1,0
EURJPY,20010103,211300,105.58,105.58,105.56,105.57,4,-1,0,0,1,1,0
EURJPY,20010103,211400,105.56,105.57,105.54,105.54,4,-1,0,0,1,1,0
EURJPY,20010103,211500,105.54,105.54,105.52,105.52,4,-1,0,0,-1,1,-1
EURJPY,20010103,211600,105.51,105.51,105.5,105.5,4,-1,0,0,-1,1,0
EURJPY,20010103,211700,105.51,105.51,105.49,105.49,4,-1,0,0,-1,1,0
EURJPY,20010103,211800,105.48,105.49,105.48,105.49,4,-1,0,1,-1,1,0
EURJPY,20010103,211900,105.49,105.49,105.46,105.46,4,-1,0,0,-1,-1,0
EURJPY,20010103,212000,105.46,105.46,105.46,105.46,4,-1,0,0,-1,-1,0
EURJPY,20010103,212100,105.45,105.45,105.45,105.45,4,-1,0,0,-1,-1,0
EURJPY,20010103,212200,105.46,105.46,105.46,105.46,4,-1,0,1,-1,-1,0
EURJPY,20010103,212300,105.47,105.49,105.47,105.49,4,1,0,0,-1,-1,0
EURJPY,20010103,212400,105.48,105.48,105.47,105.47,4,0,0,0,-1,-1,0
EURJPY,20010103,212500,105.47,105.47,105.46,105.46,4,-1,0,0,-1,-1,0
EURJPY,20010103,212600,105.46,105.47,105.46,105.47,4,0,0,1,-1,-1,0
EURJPY,20010103,212700,105.46,105.46,105.44,105.44,4,-1,0,0,-1,-1,0
EURJPY,20010103,212800,105.44,105.44,105.43,105.43,4,-1,0,0,-1,-1,0
EURJPY,20010103,212900,105.42,105.42,105.41,105.41,4,-1,0,0,-1,-1,0
EURJPY,20010103,213000,105.4,105.4,105.4,105.4,4,-1,0,0,-1,-1,0
EURJPY,20010103,213100,105.4,105.4,105.4,105.4,4,-1,0,0,-1,-1,0
EURJPY,20010103,213200,105.4,105.4,105.39,105.39,4,-1,0,0,-1,-1,0
EURJPY,20010103,213300,105.39,105.39,105.38,105.38,4,-1,0,0,-1,-1,0
EURJPY,20010103,213400,105.38,105.38,105.38,105.38,4,-1,0,0,-1,-1,0
EURJPY,20010103,213500,105.38,105.38,105.38,105.38,4,-1,0,0,-1,-1,0
EURJPY,20010103,213600,105.38,105.38,105.37,105.37,4,-1,0,0,-1,-1,0
EURJPY,20010103,213700,105.37,105.37,105.37,105.37,4,-1,0,0,-1,-1,0
EURJPY,20010103,213800,105.36,105.36,105.36,105.36,4,-1,0,0,-1,-1,0
EURJPY,20010103,213900,105.36,105.39,105.36,105.39,4,0,1,1,-1,-1,0
EURJPY,20010103,214000,105.39,105.39,105.38,105.38,4,1,0,0,-1,-1,0
EURJPY,20010103,214100,105.38,105.38,105.38,105.38,4,1,0,0,1,-1,1
EURJPY,20010103,214200,105.39,105.39,105.39,105.39,4,1,0,0,1,-1,0
EURJPY,20010103,214300,105.39,105.39,105.38,105.38,4,0,0,0,1,-1,0
EURJPY,20010103,214400,105.38,105.38,105.37,105.38,4,0,0,0,1,-1,0
EURJPY,20010103,214500,105.37,105.37,105.37,105.37,4,-1,0,0,1,-1,0
EURJPY,20010103,214600,105.37,105.37,105.37,105.37,4,-1,0,0,1,-1,0
EURJPY,20010103,214700,105.36,105.36,105.36,105.36,4,-1,0,0,1,-1,0
EURJPY,20010103,214800,105.35,105.35,105.35,105.35,4,-1,0,0,1,-1,0
EURJPY,20010103,214900,105.35,105.36,105.35,105.36,4,0,1,1,1,-1,0
EURJPY,20010103,215000,105.37,105.37,105.36,105.36,4,1,0,0,1,-1,0
EURJPY,20010103,215100,105.35,105.35,105.35,105.35,4,-1,0,0,1,-1,0
EURJPY,20010103,215200,105.35,105.36,105.35,105.36,4,0,0,1,1,-1,0
EURJPY,20010103,215300,105.35,105.35,105.35,105.35,4,-1,0,0,1,-1,0
EURJPY,20010103,215400,105.35,105.35,105.33,105.33,4,-1,0,0,1,-1,0
EURJPY,20010103,215500,105.33,105.33,105.32,105.32,4,-1,0,0,-1,-1,-1
EURJPY,20010103,215600,105.33,105.33,105.33,105.33,4,-1,1,1,-1,-1,0
EURJPY,20010103,215700,105.33,105.35,105.33,105.35,4,0,0,0,1,-1,1
EURJPY,20010103,215800,105.35,105.35,105.35,105.35,4,1,0,0,1,-1,0
EURJPY,20010103,215900,105.36,105.36,105.36,105.36,4,1,0,0,1,-1,0
EURJPY,20010103,220000,105.36,105.36,105.35,105.35,4,0,0,0,1,-1,0
EURJPY,20010103,220100,105.35,105.35,105.34,105.34,4,-1,0,0,1,-1,0
EURJPY,20010103,220200,105.34,105.34,105.33,105.33,4,-1,0,0,1,-1,0
EURJPY,20010103,220300,105.33,105.33,105.32,105.32,4,-1,0,0,1,-1,0
EURJPY,20010103,220400,105.32,105.32,105.3,105.3,4,-1,0,0,-1,-1,-1
EURJPY,20010103,220500,105.3,105.31,105.3,105.31,4,-1,1,1,-1,-1,0
EURJPY,20010103,220600,105.3,105.3,105.3,105.3,4,-1,0,0,-1,-1,0
EURJPY,20010103,220700,105.31,105.32,105.28,105.28,4,0,0,0,-1,-1,0
EURJPY,20010103,220800,105.27,105.28,105.27,105.27,4,-1,0,0,-1,-1,0
EURJPY,20010103,220900,105.27,105.27,105.27,105.27,4,-1,0,0,-1,-1,0
EURJPY,20010103,221000,105.26,105.26,105.26,105.26,4,-1,0,0,-1,-1,0
EURJPY,20010103,221100,105.26,105.26,105.26,105.26,4,-1,0,0,-1,-1,0
EURJPY,20010103,221200,105.25,105.28,105.25,105.28,4,0,1,1,-1,-1,0
EURJPY,20010103,221300,105.28,105.28,105.27,105.28,4,1,0,0,-1,-1,0
EURJPY,20010103,221400,105.29,105.29,105.29,105.29,4,1,0,0,1,-1,1
EURJPY,20010103,221500,105.28,105.28,105.28,105.28,4,-1,0,0,1,-1,0
EURJPY,20010103,221600,105.28,105.28,105.28,105.28,4,-1,0,0,1,-1,0
EURJPY,20010103,221700,105.29,105.31,105.29,105.31,4,1,0,0,1,-1,0
EURJPY,20010103,221800,105.31,105.31,105.31,105.31,4,1,0,0,1,-1,0
EURJPY,20010103,221900,105.31,105.31,105.31,105.31,4,1,0,0,1,-1,0
EURJPY,20010103,222000,105.31,105.31,105.31,105.31,4,1,0,0,1,-1,0
EURJPY,20010103,222100,105.31,105.32,105.31,105.32,4,1,0,0,1,-1,0
EURJPY,20010103,222200,105.32,105.35,105.32,105.35,4,1,0,0,1,-1,0
EURJPY,20010103,222300,105.36,105.36,105.35,105.35,4,1,0,-1,1,-1,0
EURJPY,20010103,222400,105.35,105.35,105.35,105.35,4,1,0,0,1,1,0
EURJPY,20010103,222500,105.35,105.35,105.35,105.35,4,1,0,0,1,1,0
EURJPY,20010103,222600,105.34,105.34,105.32,105.32,4,-1,0,-1,1,1,0
EURJPY,20010103,222700,105.32,105.32,105.31,105.31,4,-1,0,0,1,1,0
EURJPY,20010103,222800,105.31,105.31,105.31,105.31,4,-1,0,0,1,1,0
EURJPY,20010103,222900,105.31,105.31,105.31,105.31,4,-1,0,0,1,1,0
EURJPY,20010103,223000,105.32,105.33,105.32,105.33,4,1,0,0,1,1,0
EURJPY,20010103,223100,105.33,105.33,105.33,105.33,4,1,0,0,1,1,0
EURJPY,20010103,223200,105.33,105.34,105.33,105.34,4,1,0,0,1,1,0
EURJPY,20010103,223300,105.34,105.34,105.34,105.34,4,1,0,0,1,1,0
EURJPY,20010103,223400,105.34,105.35,105.34,105.35,4,1,0,0,1,1,0
EURJPY,20010103,223600,105.37,105.37,105.37,105.37,4,1,0,0,1,1,0
EURJPY,20010103,223700,105.36,105.36,105.36,105.36,4,1,0,0,1,1,0
EURJPY,20010103,223800,105.36,105.37,105.36,105.37,4,1,0,0,1,1,0
EURJPY,20010103,223900,105.36,105.36,105.35,105.35,4,-1,0,-1,1,1,0
EURJPY,20010103,224000,105.34,105.34,105.33,105.34,4,-1,0,0,1,1,0
EURJPY,20010103,224100,105.34,105.34,105.32,105.32,4,-1,0,0,-1,1,-1
EURJPY,20010103,224200,105.32,105.32,105.23,105.23,4,-1,0,0,-1,-1,0
EURJPY,20010103,224300,105.24,105.26,105.24,105.26,4,-1,1,0,-1,-1,0
EURJPY,20010103,224400,105.25,105.25,105.25,105.25,4,-1,0,0,-1,-1,0
EURJPY,20010103,224500,105.25,105.25,105.24,105.24,4,-1,0,0,-1,-1,0
EURJPY,20010103,224600,105.24,105.24,105.24,105.24,4,-1,0,0,-1,-1,0
EURJPY,20010103,224700,105.24,105.27,105.24,105.27,4,0,0,1,-1,-1,0
EURJPY,20010103,224800,105.28,105.29,105.28,105.29,4,1,0,0,-1,-1,0
EURJPY,20010103,224900,105.29,105.29,105.29,105.29,4,1,0,0,-1,-1,0
EURJPY,20010103,225000,105.29,105.32,105.29,105.32,4,1,0,0,1,-1,1
EURJPY,20010103,225100,105.32,105.32,105.31,105.31,4,1,0,0,1,-1,0
EURJPY,20010103,225200,105.31,105.34,105.31,105.34,4,1,0,0,1,-1,0
EURJPY,20010103,225300,105.35,105.35,105.35,105.35,4,1,0,0,1,-1,0
EURJPY,20010103,225400,105.36,105.37,105.36,105.37,4,1,0,0,1,1,0
EURJPY,20010103,225500,105.37,105.37,105.37,105.37,4,1,0,0,1,1,0
EURJPY,20010103,225600,105.38,105.38,105.37,105.37,4,1,0,-1,1,1,0
EURJPY,20010103,225700,105.37,105.37,105.37,105.37,4,1,0,0,1,1,0
EURJPY,20010103,225800,105.38,105.38,105.38,105.38,4,1,0,0,1,1,0
EURJPY,20010103,225900,105.38,105.38,105.38,105.38,4,1,0,0,1,1,0
EURJPY,20010103,230000,105.39,105.44,105.39,105.44,4,1,0,0,1,1,0
EURJPY,20010103,230100,105.44,105.44,105.44,105.44,4,1,0,0,1,1,0
EURJPY,20010103,230200,105.44,105.47,105.44,105.47,4,1,0,0,1,1,0
EURJPY,20010103,230300,105.47,105.47,105.46,105.46,4,1,0,-1,1,1,0
EURJPY,20010103,230400,105.46,105.46,105.46,105.46,4,1,0,0,1,1,0
EURJPY,20010103,230500,105.46,105.47,105.46,105.46,4,0,0,0,1,1,0
EURJPY,20010103,230600,105.45,105.45,105.44,105.45,4,-1,0,0,1,1,0
EURJPY,20010103,230700,105.44,105.44,105.44,105.44,4,-1,-1,0,1,1,0
EURJPY,20010103,230800,105.43,105.43,105.43,105.43,4,-1,0,0,1,1,0
EURJPY,20010103,230900,105.43,105.43,105.43,105.43,4,-1,0,0,1,1,0
EURJPY,20010103,231000,105.43,105.43,105.43,105.43,4,-1,0,0,-1,1,-1
EURJPY,20010103,231100,105.43,105.43,105.43,105.43,4,-1,0,0,-1,1,0
EURJPY,20010103,231200,105.44,105.45,105.44,105.45,4,1,0,0,-1,1,0
EURJPY,20010103,231300,105.45,105.45,105.45,105.45,4,1,0,0,-1,1,0
EURJPY,20010103,231400,105.45,105.46,105.45,105.46,4,1,0,0,-1,1,0
EURJPY,20010103,231500,105.46,105.47,105.46,105.46,4,1,0,0,-1,1,0
EURJPY,20010103,231600,105.46,105.46,105.46,105.46,4,1,0,0,-1,1,0
EURJPY,20010103,231700,105.46,105.47,105.46,105.47,4,1,0,0,-1,1,0
EURJPY,20010103,231800,105.48,105.49,105.48,105.49,4,1,0,0,-1,1,0
EURJPY,20010103,231900,105.49,105.49,105.49,105.49,4,1,0,0,1,1,1
EURJPY,20010103,232000,105.49,105.5,105.49,105.5,4,1,0,0,1,1,0
EURJPY,20010103,232100,105.5,105.5,105.5,105.5,4,1,0,0,1,1,0
EURJPY,20010103,232200,105.51,105.51,105.51,105.51,4,1,0,0,1,1,0
EURJPY,20010103,232300,105.51,105.52,105.51,105.52,4,1,0,0,1,1,0
EURJPY,20010103,232400,105.53,105.54,105.53,105.54,4,1,0,0,1,1,0
EURJPY,20010103,232500,105.54,105.54,105.54,105.54,4,1,0,0,1,1,0
EURJPY,20010103,232600,105.54,105.54,105.54,105.54,4,1,0,0,1,1,0
EURJPY,20010103,232700,105.54,105.58,105.54,105.58,4,1,0,0,1,1,0
EURJPY,20010103,232800,105.59,105.6,105.59,105.6,4,1,0,0,1,1,0
EURJPY,20010103,232900,105.61,105.63,105.61,105.63,4,1,0,0,1,1,0
EURJPY,20010103,233000,105.63,105.64,105.63,105.64,4,1,0,0,1,1,0
EURJPY,20010103,233100,105.65,105.65,105.64,105.65,4,1,0,0,1,1,0
EURJPY,20010103,233200,105.66,105.69,105.66,105.69,4,1,0,0,1,1,0
EURJPY,20010103,233300,105.69,105.69,105.69,105.69,4,1,0,0,1,1,0
EURJPY,20010103,233400,105.69,105.69,105.69,105.69,4,1,0,0,1,1,0
EURJPY,20010103,233500,105.69,105.69,105.69,105.69,4,1,0,0,1,1,0
EURJPY,20010103,233600,105.69,105.7,105.68,105.68,4,0,0,-1,1,1,0
EURJPY,20010103,233700,105.68,105.68,105.67,105.67,4,-1,0,0,1,1,0
EURJPY,20010103,233800,105.66,105.67,105.66,105.67,4,-1,0,0,1,1,0
EURJPY,20010103,233900,105.66,105.66,105.66,105.66,4,-1,0,0,-1,1,-1
EURJPY,20010103,234000,105.65,105.65,105.65,105.65,4,-1,0,0,-1,1,0
EURJPY,20010103,234100,105.66,105.67,105.66,105.67,4,1,0,0,-1,1,0
EURJPY,20010103,234200,105.67,105.67,105.67,105.67,4,1,0,0,-1,1,0
EURJPY,20010103,234300,105.67,105.67,105.67,105.67,4,1,0,0,-1,1,0
EURJPY,20010103,234400,105.67,105.68,105.67,105.68,4,1,0,0,-1,1,0
EURJPY,20010103,234500,105.69,105.69,105.69,105.69,4,1,0,0,-1,1,0
EURJPY,20010103,234600,105.7,105.7,105.68,105.68,4,0,0,0,-1,1,0
EURJPY,20010103,234700,105.68,105.68,105.67,105.67,4,-1,-1,0,-1,1,0
EURJPY,20010103,234800,105.67,105.69,105.67,105.69,4,0,0,0,-1,1,0
EURJPY,20010103,234900,105.7,105.73,105.7,105.73,4,1,0,0,-1,1,0
EURJPY,20010103,235000,105.74,105.74,105.74,105.74,4,1,0,0,-1,1,0
EURJPY,20010103,235100,105.73,105.74,105.73,105.74,4,1,0,0,-1,1,0
EURJPY,20010103,235200,105.75,105.78,105.75,105.78,4,1,0,0,1,1,1
EURJPY,20010103,235300,105.78,105.8,105.78,105.79,4,1,0,-1,1,1,0
EURJPY,20010103,235400,105.79,105.79,105.78,105.78,4,1,0,0,1,1,0
EURJPY,20010103,235500,105.78,105.78,105.78,105.78,4,1,0,0,1,1,0
EURJPY,20010103,235600,105.78,105.78,105.76,105.76,4,0,0,0,1,1,0
EURJPY,20010103,235700,105.75,105.75,105.75,105.75,4,-1,-1,0,-1,1,-1
EURJPY,20010103,235800,105.75,105.77,105.75,105.77,4,0,0,0,-1,1,0
EURJPY,20010103,235900,105.77,105.77,105.77,105.77,4,1,0,0,-1,1,0
EURJPY,20010104,0,105.77,105.77,105.77,105.77,4,1,0,0,-1,1,0
EURJPY,20010104,100,105.75,105.75,105.71,105.71,4,-1,-1,0,-1,1,0
EURJPY,20010104,200,105.7,105.71,105.7,105.71,4,-1,0,0,-1,1,0
EURJPY,20010104,300,105.71,105.71,105.71,105.71,4,-1,0,0,-1,1,0
EURJPY,20010104,400,105.71,105.71,105.71,105.71,4,-1,0,0,-1,1,0
EURJPY,20010104,500,105.7,105.71,105.7,105.71,4,-1,0,0,-1,1,0
EURJPY,20010104,600,105.72,105.77,105.72,105.77,4,1,0,1,-1,1,0
EURJPY,20010104,700,105.77,105.78,105.77,105.78,4,1,0,0,-1,1,0
EURJPY,20010104,800,105.78,105.79,105.77,105.79,4,1,0,0,-1,1,0
EURJPY,20010104,900,105.79,105.81,105.79,105.79,4,1,0,-1,-1,1,0
EURJPY,20010104,1000,105.8,105.81,105.8,105.81,4,1,0,0,1,1,1
EURJPY,20010104,1100,105.81,105.81,105.81,105.81,4,1,0,0,1,1,0
EURJPY,20010104,1200,105.81,105.86,105.81,105.86,4,1,0,0,1,1,0
EURJPY,20010104,1300,105.87,105.9,105.86,105.9,4,1,0,0,1,1,0
EURJPY,20010104,1400,105.91,105.94,105.91,105.93,4,1,0,-1,1,1,0
EURJPY,20010104,1500,105.92,105.92,105.92,105.92,4,1,0,0,1,1,0
EURJPY,20010104,1600,105.91,105.93,105.91,105.93,4,1,0,0,1,1,0
EURJPY,20010104,1700,105.92,105.94,105.92,105.94,4,1,0,0,1,1,0
EURJPY,20010104,1800,105.96,106,105.96,106,4,1,0,0,1,1,0
EURJPY,20010104,1900,106,106,106,106,4,1,0,0,1,1,0
EURJPY,20010104,2000,106.01,106.08,106.01,106.08,4,1,0,0,1,1,0
EURJPY,20010104,2100,106.08,106.08,106.08,106.08,4,1,0,0,1,1,0
EURJPY,20010104,2200,106.07,106.07,106.02,106.02,4,0,0,-1,1,1,0
EURJPY,20010104,2300,106.01,106.03,106.01,106.03,4,-1,0,0,1,1,0
EURJPY,20010104,2400,106.03,106.04,106.03,106.04,4,0,0,0,1,1,0
EURJPY,20010104,2500,106.04,106.04,106.04,106.04,4,1,0,0,1,1,0
EURJPY,20010104,2600,106.04,106.04,106.04,106.04,4,1,0,-1,1,1,0
EURJPY,20010104,2700,106.04,106.04,106.03,106.04,4,0,0,0,1,1,0
EURJPY,20010104,2800,106.04,106.04,106.02,106.02,4,0,-1,0,-1,1,-1
EURJPY,20010104,2900,106.02,106.03,106.02,106.03,4,-1,0,0,-1,1,0
EURJPY,20010104,3000,106.03,106.03,106.01,106.01,4,0,-1,0,-1,1,0
EURJPY,20010104,3100,106.01,106.01,106.01,106.01,4,-1,0,0,-1,1,0
EURJPY,20010104,3200,106.02,106.03,106.02,106.03,4,1,0,0,-1,1,0
EURJPY,20010104,3300,106.04,106.06,106.04,106.06,4,1,0,0,-1,1,0
EURJPY,20010104,3400,106.06,106.06,106.04,106.04,4,1,-1,0,-1,1,0
EURJPY,20010104,3500,106.04,106.04,106.03,106.03,4,-1,0,0,-1,1,0
EURJPY,20010104,3600,106.03,106.03,106.02,106.02,4,-1,0,0,-1,1,0
EURJPY,20010104,3700,106.02,106.03,106.02,106.03,4,-1,0,0,-1,1,0
EURJPY,20010104,3800,106.02,106.1,106.02,106.1,4,0,0,0,-1,1,0
EURJPY,20010104,3900,106.1,106.1,106.1,106.1,4,1,0,0,-1,1,0
EURJPY,20010104,4000,106.1,106.1,106.1,106.1,4,1,0,0,-1,1,0
