<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,26 ema,12 ema,MACD,Signal Line,Signal Line Crossover,Centerline Crossover,Signal MACD
USDJPY,20010103,162100,114.35,114.36,114.35,114.35,4,114.35767985181535,114.35105919193947,-0.006620659875878232,-0.00925093787323689,1,-1,0
USDJPY,20010103,162200,114.34,114.34,114.33,114.33,4,114.35562949242161,114.34781931625648,-0.007810176165136795,-0.008962785531616871,1,-1,0
USDJPY,20010103,162300,114.33,114.33,114.31,114.32,4,114.35299027076076,114.34353942144779,-0.009450849312969467,-0.009060398287887392,-1,-1,-1
USDJPY,20010103,162400,114.31,114.31,114.29,114.29,4,114.34832432477849,114.33530258737889,-0.013021737399597555,-0.009852666110229426,-1,-1,0
USDJPY,20010103,162500,114.29,114.29,114.29,114.29,4,114.34400400442453,114.32833295855136,-0.01567104587317658,-0.011016342062818856,-1,-1,0
USDJPY,20010103,162600,114.28,114.29,114.27,114.27,4,114.33852222631901,114.31935865723577,-0.019163569083247012,-0.012645787466904488,-1,-1,0
USDJPY,20010103,162700,114.27,114.28,114.27,114.28,4,114.33418724659168,114.3133034791995,-0.020883767392177788,-0.014293383451959147,-1,-1,0
USDJPY,20010103,162800,114.28,114.28,114.26,114.27,4,114.32943263573303,114.3066414054765,-0.02279123025653007,-0.015992952812873332,-1,-1,0
USDJPY,20010103,162900,114.29,114.31,114.29,114.3,4,114.32725244049355,114.3056196507878,-0.021632789705748223,-0.017120920191448313,-1,-1,0
USDJPY,20010103,163000,114.29,114.29,114.29,114.29,4,114.324493000457,114.30321662758968,-0.021276372867319537,-0.017952010726622558,-1,-1,0
USDJPY,20010103,163100,114.28,114.28,114.28,114.28,4,114.32119722264537,114.29964483872973,-0.0215523839156333,-0.018672085364424707,-1,-1,0
USDJPY,20010103,163200,114.28,114.28,114.27,114.28,4,114.31814557652348,114.29662255584824,-0.021523020675232374,-0.01924227242658624,-1,-1,0
USDJPY,20010103,163300,114.29,114.31,114.29,114.31,4,114.3175422004847,114.29868062417928,-0.01886157630541163,-0.019166133202351318,1,-1,1
USDJPY,20010103,163400,114.31,114.31,114.31,114.31,4,114.3169835189673,114.30042206661324,-0.01656145235406825,-0.018645197032694707,1,-1,0
USDJPY,20010103,163500,114.29,114.31,114.28,114.28,4,114.31424399904381,114.2972802102112,-0.01696378883261218,-0.0183089153926782,1,-1,0
USDJPY,20010103,163600,114.28,114.3,114.28,114.29,4,114.3124481472628,114.296160177871,-0.01628796939179722,-0.017904726192502003,1,-1,0
USDJPY,20010103,163700,114.29,114.29,114.28,114.28,4,114.31004458079889,114.29367399666009,-0.016370584138797994,-0.017597897781761202,1,-1,0
USDJPY,20010103,163800,114.28,114.28,114.28,114.28,4,114.30781905629527,114.29157030486624,-0.016248751429031927,-0.017328068511215346,1,-1,0
USDJPY,20010103,163900,114.27,114.27,114.25,114.25,4,114.30353616323636,114.28517487334835,-0.018361289888005672,-0.01753471278657341,-1,-1,-1
USDJPY,20010103,164000,114.26,114.26,114.24,114.25,4,114.29957052151515,114.27976335437168,-0.019807167143468973,-0.017989203657952525,-1,-1,0
USDJPY,20010103,164100,114.24,114.24,114.24,114.24,4,114.2951578902918,114.27364591523758,-0.021511975054224308,-0.01869375793720688,-1,-1,0
USDJPY,20010103,164200,114.23,114.25,114.23,114.24,4,114.29107212064056,114.26846962058565,-0.02260250005491571,-0.019475506360748646,-1,-1,0
USDJPY,20010103,164300,114.25,114.25,114.23,114.23,4,114.28654825985238,114.26255121741863,-0.02399704243374856,-0.02037981357534863,-1,-1,0
USDJPY,20010103,164400,114.24,114.25,114.24,114.25,4,114.2838409813448,114.2606202608927,-0.023220720452101773,-0.02094799495069926,-1,-1,0
USDJPY,20010103,164500,114.25,114.25,114.23,114.24,4,114.28059350124518,114.25744791306303,-0.02314558818214607,-0.021387513596988622,-1,-1,0
USDJPY,20010103,164600,114.23,114.24,114.23,114.24,4,114.27758657522702,114.25476361874564,-0.022822956481377332,-0.021674602173866363,-1,-1,0
USDJPY,20010103,164700,114.23,114.25,114.23,114.24,4,114.27480238446947,114.25249229278478,-0.02231009168468745,-0.02180170007603058,-1,-1,0
USDJPY,20010103,164800,114.25,114.25,114.25,114.25,4,114.27296517080507,114.25210886312559,-0.020856307679480324,-0.021612621596720533,1,-1,1
USDJPY,20010103,164900,114.25,114.25,114.25,114.25,4,114.27126404704173,114.25178442264473,-0.019479624396993245,-0.021186022156775078,1,-1,0
USDJPY,20010103,165000,114.23,114.25,114.23,114.24,4,114.2689481917053,114.24997143454553,-0.01897675715977698,-0.02074416915737546,1,-1,0
USDJPY,20010103,165100,114.23,114.23,114.23,114.23,4,114.26606314046788,114.24689890615392,-0.01916423431396197,-0.020428182188692762,1,-1,0
USDJPY,20010103,165200,114.23,114.23,114.21,114.22,4,114.26265105598878,114.24276061289946,-0.01989044308932364,-0.02032063436881894,1,-1,0
USDJPY,20010103,165300,114.21,114.23,114.21,114.23,4,114.26023245924888,114.24079744168415,-0.019435017564731538,-0.02014351100800146,1,-1,0
USDJPY,20010103,165400,114.23,114.23,114.22,114.22,4,114.2572522770823,114.2375978352712,-0.019654441811098877,-0.020045697168620945,1,-1,0
USDJPY,20010103,165500,114.22,114.23,114.22,114.23,4,114.25523358989102,114.23642893753717,-0.018804652353850315,-0.019797488205666822,1,-1,0
USDJPY,20010103,165600,114.22,114.22,114.22,114.22,4,114.25262369434353,114.2339014086853,-0.01872228565822809,-0.019582447696179076,1,-1,0
USDJPY,20010103,165700,114.22,114.23,114.22,114.23,4,114.2509478651329,114.23330119196447,-0.017646673168428606,-0.01919529279062898,1,-1,0
USDJPY,20010103,165800,114.24,114.24,114.23,114.24,4,114.2501369121601,114.2343317778161,-0.015805134344006433,-0.018517261101304472,1,-1,0
USDJPY,20010103,165900,114.23,114.24,114.23,114.23,4,114.24864528903713,114.23366535045977,-0.014979938577354801,-0.01780979659651454,1,-1,0
USDJPY,20010103,170000,114.23,114.24,114.23,114.24,4,114.2480048972566,114.2346399119275,-0.013364985329104684,-0.01692083434303257,1,-1,0
USDJPY,20010103,170100,114.23,114.23,114.23,114.23,4,114.24667120116352,114.23392607932328,-0.012745121840239904,-0.016085691842474038,1,-1,0
USDJPY,20010103,170200,114.23,114.23,114.22,114.22,4,114.24469555663288,114.23178360558123,-0.012911951051648884,-0.015450943684309007,1,-1,0
USDJPY,20010103,170300,114.23,114.23,114.22,114.22,4,114.24286625614155,114.22997074318411,-0.012895512957442179,-0.014939857538935642,1,-1,0
USDJPY,20010103,170400,114.22,114.23,114.22,114.22,4,114.24117245939033,114.22843678269425,-0.012735676696081555,-0.014499021370364826,1,-1,0
USDJPY,20010103,170500,114.23,114.25,114.23,114.25,4,114.24182635128734,114.23175420074129,-0.010072150546051262,-0.013613647205502115,1,-1,0
USDJPY,20010103,170600,114.26,114.26,114.26,114.26,4,114.24317254748829,114.23609970831956,-0.007072839168728251,-0.012305485598147344,1,-1,0
USDJPY,20010103,170700,114.25,114.25,114.25,114.25,4,114.24367828471138,114.23823821473194,-0.0054400699794427965,-0.010932402474406435,1,-1,0
USDJPY,20010103,170800,114.25,114.27,114.25,114.26,4,114.24488730065868,114.24158618169625,-0.0033011189624261306,-0.009406145772010375,1,-1,0
USDJPY,20010103,170900,114.28,114.28,114.25,114.25,4,114.24526601912841,114.24288061528145,-0.0023854038469579564,-0.008001997386999892,1,-1,0
USDJPY,20010103,171100,114.26,114.26,114.26,114.26,4,114.24635742511889,114.24551436677662,-0.0008430583422693871,-0.006570209578053792,1,-1,0
USDJPY,20010103,171300,114.25,114.25,114.21,114.21,4,114.24366428251749,114.24005061804175,-0.0036136644757363,-0.005978900557590294,1,-1,0
USDJPY,20010103,171400,114.22,114.22,114.19,114.19,4,114.23968915047915,114.23235052295841,-0.007338627520738328,-0.0062508459502199016,-1,-1,-1
USDJPY,20010103,171500,114.19,114.19,114.19,114.19,4,114.23600847266587,114.22583505788789,-0.010173414777980838,-0.007035359715772089,-1,-1,0
USDJPY,20010103,171600,114.18,114.2,114.18,114.19,4,114.23260043765359,114.22032197205898,-0.012278465594604882,-0.008083980891538648,-1,-1,0
USDJPY,20010103,171700,114.18,114.18,114.15,114.17,4,114.22796336819776,114.21258013020375,-0.01538323799401553,-0.009543832312034026,-1,-1,0
USDJPY,20010103,171800,114.14,114.14,114.14,114.14,4,114.22144756314607,114.20141395632625,-0.02003360681982258,-0.011641787213591737,-1,-1,0
USDJPY,20010103,171900,114.14,114.15,114.14,114.15,4,114.21615515106117,114.19350411689145,-0.02265103416972636,-0.01384363660481866,-1,-1,0
USDJPY,20010103,172100,114.14,114.15,114.13,114.14,4,114.21051402876034,114.18527271429276,-0.02524131446757849,-0.016123172177370627,-1,-1,0
USDJPY,20010103,172200,114.14,114.14,114.12,114.12,4,114.2038092858892,114.17523075824772,-0.028578527641485607,-0.018614243270193623,-1,-1,0
USDJPY,20010103,172300,114.12,114.12,114.12,114.12,4,114.19760119063815,114.16673371851729,-0.030867472120860384,-0.021064889040326978,-1,-1,0
USDJPY,20010103,172400,114.12,114.12,114.11,114.12,4,114.19185295429459,114.15954391566848,-0.03230903862611001,-0.023313718957483583,-1,-1,0
USDJPY,20010103,172500,114.12,114.13,114.12,114.13,4,114.18727125397648,114.15499869787334,-0.03227255610313762,-0.02510548638661439,-1,-1,0
USDJPY,20010103,172600,114.14,114.14,114.13,114.14,4,114.18376967960785,114.15269120589282,-0.031078473715027144,-0.026300083852296943,-1,-1,0
USDJPY,20010103,172700,114.14,114.14,114.14,114.14,4,114.18052748111838,114.15073871267855,-0.029788768439829028,-0.026997820769803362,-1,-1,0
USDJPY,20010103,172800,114.14,114.14,114.13,114.13,4,114.17678470473923,114.14754814149724,-0.029236563241994418,-0.027445569264241576,-1,-1,0
USDJPY,20010103,173000,114.14,114.14,114.14,114.14,4,114.17405991179558,114.1463868889592,-0.027673022836381733,-0.02749105997866961,-1,-1,0
USDJPY,20010103,173100,114.14,114.14,114.14,114.14,4,114.17153695536628,114.14540429065778,-0.02613266470849851,-0.02721938092463539,1,-1,1
USDJPY,20010103,173200,114.14,114.14,114.14,114.14,4,114.1692008845984,114.14457286132581,-0.024628023272583732,-0.02670110939422506,1,-1,0
USDJPY,20010103,173300,114.14,114.14,114.14,114.14,4,114.16703785610962,114.14386934419876,-0.02316851191085334,-0.02599458989755072,1,-1,0
USDJPY,20010103,173400,114.14,114.14,114.14,114.14,4,114.16503505195334,114.14327406047587,-0.02176099147746413,-0.025147870213533402,1,-1,0
USDJPY,20010103,173500,114.13,114.13,114.13,114.13,4,114.16243986291975,114.14123189732574,-0.021207965594015832,-0.02435988928962989,1,-1,0
USDJPY,20010103,173600,114.14,114.14,114.12,114.12,4,114.15929616937014,114.13796545158331,-0.021330717786824493,-0.02375405498906881,1,-1,0
USDJPY,20010103,173700,114.11,114.11,114.11,114.11,4,114.15564460126865,114.13366307441666,-0.021981526851988065,-0.023399549361652665,1,-1,0
USDJPY,20010103,173800,114.11,114.11,114.11,114.11,4,114.1522635196932,114.13002260142949,-0.02224091826370511,-0.023167823142063153,1,-1,0
USDJPY,20010103,173900,114.12,114.12,114.11,114.11,4,114.14913288860481,114.12694220120957,-0.022190687395237774,-0.022972395992698076,1,-1,0
USDJPY,20010103,174000,114.11,114.12,114.11,114.12,4,114.1469748968563,114.12587417025426,-0.021100726602043096,-0.02259806211456708,1,-1,0
USDJPY,20010103,174100,114.14,114.15,114.14,114.15,4,114.14719897857066,114.12958583636899,-0.017613142201668097,-0.021601078131987285,1,-1,0
USDJPY,20010103,174200,114.14,114.14,114.13,114.13,4,114.14592498015801,114.12964955385068,-0.01627542630733103,-0.020535947767056036,1,-1,0
USDJPY,20010103,174300,114.14,114.14,114.14,114.14,4,114.14548609273889,114.13124193018135,-0.014244162557545792,-0.01927759072515399,1,-1,0
USDJPY,20010103,174400,114.14,114.14,114.14,114.14,4,114.14507971549897,114.13258932553806,-0.012490389960902348,-0.017920150572303662,1,-1,0
USDJPY,20010103,174500,114.14,114.14,114.14,114.14,4,114.14470344027681,114.13372942930144,-0.010974010975374426,-0.016530922652917817,1,-1,0
USDJPY,20010103,174600,114.13,114.13,114.13,114.13,4,114.1436142965526,114.13315567094737,-0.01045862560522437,-0.015316463243379128,1,-1,0
USDJPY,20010103,174700,114.14,114.14,114.13,114.13,4,114.14260583014129,114.13267018310933,-0.009935647031966255,-0.014240300001096554,1,-1,0
USDJPY,20010103,174800,114.11,114.12,114.11,114.12,4,114.1409313242049,114.13072092416942,-0.010210400035475686,-0.013434320007972381,1,-1,0
USDJPY,20010103,174900,114.12,114.12,114.12,114.12,4,114.13938085574527,114.12907155122028,-0.0103093045249949,-0.012809316911376887,1,-1,0
USDJPY,20010103,175000,114.12,114.12,114.12,114.12,4,114.13794523680117,114.12767592795561,-0.010269308845565206,-0.01230131529821455,1,-1,0
USDJPY,20010103,175100,114.13,114.13,114.12,114.12,4,114.13661596000108,114.12649501596243,-0.01012094403864694,-0.01186524104630103,1,-1,0
USDJPY,20010103,175200,114.12,114.12,114.11,114.11,4,114.13464440740842,114.12395732119899,-0.010687086209429708,-0.011629610078926766,1,-1,0
USDJPY,20010103,175300,114.11,114.11,114.1,114.11,4,114.13281889574854,114.12181004101453,-0.011008854734015472,-0.011505459009944508,1,-1,0
USDJPY,20010103,175400,114.11,114.11,114.11,114.11,4,114.13112860717457,114.11999311162768,-0.011135495546895413,-0.011431466317334691,1,-1,0
USDJPY,20010103,175500,114.11,114.11,114.11,114.11,4,114.12956352516164,114.1184557098388,-0.011107815322844772,-0.011366736118436707,1,-1,0
USDJPY,20010103,175600,114.11,114.11,114.11,114.11,4,114.12811437514968,114.11715483140208,-0.010959543747603107,-0.011285297644269988,1,-1,0
USDJPY,20010103,175700,114.12,114.12,114.12,114.12,4,114.12751331032378,114.1175925496479,-0.009920760675882434,-0.011012390250592478,1,-1,0
USDJPY,20010103,175800,114.12,114.14,114.12,114.14,4,114.1284382502998,114.12103984970207,-0.007398400597722343,-0.010289592320018451,1,-1,0
USDJPY,20010103,175900,114.12,114.14,114.12,114.13,4,114.12855393546278,114.12241833436329,-0.006135601099487076,-0.009458794075912175,1,-1,0
USDJPY,20010103,180000,114.12,114.12,114.12,114.12,4,114.12792031061367,114.12204628292278,-0.005874027690893513,-0.008741840798908444,1,-1,0
USDJPY,20010103,180100,114.12,114.12,114.11,114.11,4,114.12659288019785,114.12019300862698,-0.0063998715708635245,-0.00827344695329946,1,-1,0
USDJPY,20010103,180200,114.11,114.12,114.11,114.12,4,114.12610451870171,114.12016331499206,-0.005941203709653564,-0.007806998304570282,1,-1,0
USDJPY,20010103,180300,114.14,114.14,114.14,114.14,4,114.12713381361269,114.12321511268559,-0.003918700927101781,-0.007029338829076583,1,-1,0
USDJPY,20010103,180400,114.14,114.15,114.14,114.15,4,114.12882760519693,114.1273358645801,-0.0014917406168279967,-0.005921819186626866,1,-1,0
USDJPY,20010103,180500,114.15,114.16,114.15,114.16,4,114.13113667147864,114.13236111618316,0.001224444704519101,-0.004492566408397672,1,1,0
USDJPY,20010103,180600,114.16,114.18,114.16,114.18,4,114.13475617729505,114.1396901752319,0.004933997936859669,-0.0026072535393462043,1,1,0
USDJPY,20010103,180700,114.18,114.19,114.18,114.19,4,114.13884831231023,114.14743014827316,0.008581835962928608,-0.000369435638891242,1,1,0
USDJPY,20010103,180800,114.19,114.19,114.18,114.19,4,114.14263732621318,114.15397935623113,0.011342030017956972,0.001972857492478401,1,1,0
USDJPY,20010103,180900,114.19,114.19,114.19,114.19,4,114.1461456724196,114.15952099373403,0.013375321314427424,0.004253350256868206,1,1,0
USDJPY,20010103,181000,114.19,114.2,114.19,114.2,4,114.15013488187,114.16574853315957,0.01561365128956993,0.006525410463408551,1,1,0
USDJPY,20010103,181100,114.2,114.22,114.2,114.22,4,114.15531007580555,114.17409491267348,0.01878483686793686,0.008977295744314214,1,1,0
USDJPY,20010103,181200,114.22,114.23,114.22,114.23,4,114.16084266278291,114.1826956953391,0.021853032556194307,0.011552443106690234,1,1,0
USDJPY,20010103,181300,114.23,114.23,114.17,114.18,4,114.162261724799,114.18228097297924,0.020019248180247473,0.013245804121401682,1,1,0
USDJPY,20010103,181400,114.17,114.17,114.15,114.15,4,114.16135344888795,114.17731466944397,0.015961220556022226,0.013788887408325791,1,1,0
USDJPY,20010103,181500,114.15,114.15,114.15,114.15,4,114.16051245267403,114.17311241260644,0.012599959932416027,0.01355110191314384,-1,1,-1
USDJPY,20010103,181600,114.15,114.15,114.14,114.14,4,114.1589930117352,114.16801819528237,0.009025183547166193,0.012645918239948312,-1,1,0
USDJPY,20010103,181700,114.14,114.14,114.13,114.13,4,114.1568453812363,114.16216924216201,0.005323860925713575,0.011181506777101367,-1,1,0
USDJPY,20010103,181800,114.17,114.2,114.14,114.14,4,114.15559757521879,114.1587585895217,0.0031610143029041637,0.009577408282261926,-1,1,0
USDJPY,20010103,181900,114.08,114.09,114.08,114.08,4,114.14999775483221,114.14664188344143,-0.0033558713907808624,0.006990752347653369,-1,-1,0
USDJPY,20010103,182000,114.06,114.06,114.06,114.06,4,114.14333125447428,114.133312362912,-0.010018891562282306,0.003588823565666234,-1,-1,0
USDJPY,20010103,182100,114.03,114.08,114.03,114.08,4,114.13864005043914,114.12511046092554,-0.013529589513595397,0.0001651409498139079,-1,-1,0
USDJPY,20010103,182200,114.09,114.17,114.09,114.17,4,114.14096300966587,114.13201654386006,-0.00894646580580627,-0.0016571804013101278,-1,-1,0
USDJPY,20010103,182300,114.2,114.2,114.18,114.19,4,114.14459537932025,114.1409370755739,-0.003658303746348679,-0.0020574050703178384,-1,-1,0
USDJPY,20010103,182400,114.19,114.19,114.19,114.19,4,114.14795868455579,114.14848521779331,0.0005265332375188336,-0.0015406174087505041,1,1,1
USDJPY,20010103,182500,114.23,114.3,114.23,114.3,4,114.15922100421832,114.17179518428665,0.012574180068327223,0.0012823420866650416,1,1,0
USDJPY,20010103,182600,114.31,114.31,114.27,114.27,4,114.1674268557577,114.18690361747332,0.01947676171562307,0.004921226012456648,1,1,0
USDJPY,20010103,182700,114.28,114.28,114.25,114.25,4,114.17354338496082,114.19661075324666,0.023067368285836665,0.008550454467132651,1,1,0
USDJPY,20010103,182800,114.25,114.25,114.25,114.25,4,114.17920683792669,114.2048244835164,0.025617645589719018,0.011963892691649925,1,1,0
USDJPY,20010103,182900,114.25,114.29,114.25,114.29,4,114.18741373882101,114.21792840912926,0.030514670308249947,0.01567404821496993,1,1,0
USDJPY,20010103,183000,114.28,114.29,114.28,114.28,4,114.19427198038983,114.22747788464784,0.03320590425801129,0.019180419423578204,1,1,0
USDJPY,20010103,183100,114.29,114.31,114.29,114.31,4,114.20284442628687,114.24017359470201,0.03732916841514111,0.02281016922189079,1,1,0
USDJPY,20010103,183200,114.3,114.3,114.29,114.29,4,114.20930039471007,114.24783919551709,0.03853880080701799,0.02595589553891623,1,1,0
USDJPY,20010103,183300,114.28,114.28,114.27,114.27,4,114.21379666176858,114.25124855005292,0.03745188828433754,0.028255094088000494,1,1,0
USDJPY,20010103,183400,114.28,114.31,114.28,114.29,4,114.21944135348943,114.25721031158324,0.03776895809380676,0.03015786688916175,1,1,0
USDJPY,20010103,183500,114.29,114.29,114.22,114.23,4,114.22022347545318,114.2530241098012,0.03280063434802116,0.030686420380933634,1,1,0
USDJPY,20010103,183600,114.21,114.22,114.2,114.2,4,114.21872544023442,114.24486655444717,0.026141114212748562,0.02977735914729662,-1,1,-1
USDJPY,20010103,183700,114.2,114.21,114.2,114.21,4,114.21807911132817,114.23950246914761,0.021423357819443822,0.028106558881726064,-1,1,0
USDJPY,20010103,183800,114.22,114.22,114.21,114.21,4,114.21748065863719,114.23496362774029,0.01748296910309932,0.02598184092600072,-1,1,0
USDJPY,20010103,183900,114.2,114.2,114.17,114.17,4,114.21396357281222,114.22496922347256,0.011005650660337096,0.022986602872867995,-1,1,0
USDJPY,20010103,184000,114.15,114.15,114.15,114.15,4,114.20922553038167,114.21343549678447,0.004209966402797249,0.019231275578853846,-1,1,0
USDJPY,20010103,184100,114.15,114.15,114.14,114.14,4,114.20409771331636,114.2021377280484,-0.0019599852679590413,0.01499302340949127,-1,-1,0
USDJPY,20010103,184200,114.13,114.13,114.12,114.12,4,114.19786825307071,114.1895011545025,-0.008367098568214715,0.010320999013950075,-1,-1,0
USDJPY,20010103,184300,114.13,114.14,114.12,114.12,4,114.19210023432473,114.17880866919441,-0.013291565130316485,0.005598486185096763,-1,-1,0
USDJPY,20010103,184400,114.11,114.11,114.09,114.09,4,114.18453725400437,114.16514579701065,-0.01939145699371636,0.0006004975493341387,-1,-1,0
USDJPY,20010103,184500,114.1,114.1,114.09,114.09,4,114.17753449444848,114.15358490516286,-0.023949589285621187,-0.004309519817656926,-1,-1,0
USDJPY,20010103,184600,114.09,114.09,114.09,114.09,4,114.17105045782267,114.14380261206088,-0.027247845761792178,-0.008897185006483977,-1,-1,0
USDJPY,20010103,184700,114.09,114.11,114.09,114.09,4,114.16504672020619,114.13552528712843,-0.029521433077761117,-0.013022034620739406,-1,-1,0
USDJPY,20010103,184800,114.08,114.08,113.81,113.91,4,114.14615437056129,114.10082908910867,-0.04532528145261949,-0.019482683987115425,-1,-1,0
USDJPY,20010103,184900,113.86,113.86,113.81,113.85,4,114.12421700977897,114.06223999847657,-0.061977011302403184,-0.027981549450172977,-1,-1,0
USDJPY,20010103,185000,113.86,113.92,113.86,113.9,4,114.10760834238795,114.03727999871094,-0.07032834367700502,-0.03645090829553939,-1,-1,0
USDJPY,20010103,185100,113.89,113.94,113.89,113.93,4,114.09445216887774,114.02077538352464,-0.07367678535310063,-0.04389608370705164,-1,-1,0
USDJPY,20010103,185200,113.94,113.94,113.89,113.89,4,114.07930756377567,114.00065609375162,-0.07865147002405593,-0.0508471609704525,-1,-1,0
USDJPY,20010103,185300,113.87,113.87,113.84,113.84,4,114.06158107757005,113.97593977163599,-0.08564130593406105,-0.05780598996317421,-1,-1,0
USDJPY,20010103,185400,113.79,113.81,113.79,113.79,4,114.04146396071302,113.94733365292277,-0.09413030779025178,-0.06507085352858973,-1,-1,0
USDJPY,20010103,185500,113.81,113.81,113.81,113.81,4,114.02431848214168,113.92620539862695,-0.09811308351473258,-0.07167929952581831,-1,-1,0
USDJPY,20010103,185600,113.84,113.84,113.77,113.77,4,114.00548007605711,113.90217379883819,-0.10330627721891972,-0.07800469506443859,-1,-1,0
USDJPY,20010103,185700,113.75,113.75,113.75,113.75,4,113.98655562597881,113.87876244517078,-0.1077931808080308,-0.08396239221315704,-1,-1,0
USDJPY,20010103,185800,113.76,113.78,113.76,113.78,4,113.97125520923964,113.86356822283682,-0.10768698640282537,-0.08870731105109071,-1,-1,0
USDJPY,20010103,185900,113.79,113.81,113.75,113.75,4,113.95486593448115,113.84609618855423,-0.10876974592692079,-0.09271979802625674,-1,-1,0
USDJPY,20010103,190000,113.74,113.75,113.71,113.71,4,113.93672771711218,113.82515831339204,-0.11156940372013935,-0.09648971916503327,-1,-1,0
USDJPY,20010103,190100,113.7,113.7,113.69,113.69,4,113.91845158991867,113.80436472671634,-0.1140868632023313,-0.10000914797249288,-1,-1,0
USDJPY,20010103,190200,113.69,113.7,113.69,113.7,4,113.90226999066543,113.78830861491383,-0.11396137575160026,-0.10279959352831436,-1,-1,0
USDJPY,20010103,190300,113.7,113.7,113.67,113.67,4,113.8850648061717,113.77010728954248,-0.11495751662921805,-0.1052311781484951,-1,-1,0
USDJPY,20010103,190400,113.68,113.68,113.64,113.68,4,113.86987482052935,113.75624462961287,-0.11363019091648141,-0.10691098070209237,-1,-1,0
USDJPY,20010103,190500,113.69,113.71,113.68,113.7,4,113.85729150049013,113.74759160967243,-0.10969989081770848,-0.10746876272521559,-1,-1,0
USDJPY,20010103,190600,113.71,113.72,113.71,113.72,4,113.84712175971309,113.7433467466459,-0.10377501306719239,-0.10673001279361095,1,-1,1
USDJPY,20010103,190700,113.72,113.72,113.72,113.72,4,113.83770533306767,113.7397549394696,-0.09795039359806879,-0.10497408895450253,1,-1,0
USDJPY,20010103,190800,113.73,113.74,113.73,113.74,4,113.8304679009886,113.73979264108966,-0.09067525989893,-0.10211432314338803,1,-1,0
USDJPY,20010103,190900,113.72,113.73,113.72,113.73,4,113.8230258342487,113.73828608092202,-0.08473975332667294,-0.09863940918004502,1,-1,0
USDJPY,20010103,191000,113.78,113.79,113.78,113.79,4,113.8205794761562,113.74624206847248,-0.07433740768371422,-0.09377900888077886,1,-1,0
USDJPY,20010103,191100,113.79,113.81,113.79,113.8,4,113.819055070515,113.75451251947672,-0.06454255103828643,-0.08793171731228039,1,-1,0
USDJPY,20010103,191200,113.8,113.8,113.78,113.78,4,113.81616210232872,113.75843367032644,-0.057728432002278396,-0.08189106025027999,1,-1,0
USDJPY,20010103,191300,113.78,113.78,113.78,113.78,4,113.81348342808215,113.7617515671993,-0.0517318608828532,-0.07585922037679464,1,-1,0
USDJPY,20010103,191400,113.76,113.76,113.76,113.76,4,113.80952169266865,113.76148209532248,-0.048039597346175356,-0.07029529577067078,1,-1,0
USDJPY,20010103,191600,113.75,113.75,113.75,113.75,4,113.8051126783969,113.75971561911902,-0.04539705927787452,-0.06531564847211153,1,-1,0
USDJPY,20010103,191800,113.75,113.75,113.75,113.75,4,113.8010302577749,113.75822090848533,-0.04280934928956981,-0.06081438863560319,1,-1,0
USDJPY,20010103,191900,113.75,113.75,113.72,113.72,4,113.79502801645825,113.75234076871834,-0.04268724773990584,-0.057188960456463725,1,-1,0
USDJPY,20010103,192000,113.73,113.73,113.73,113.73,4,113.79021112635023,113.74890372737705,-0.04130739897317426,-0.05401264815980584,1,-1,0
USDJPY,20010103,192200,113.7,113.7,113.69,113.69,4,113.78278807995392,113.7398416154729,-0.042946464481019575,-0.05179941142404859,1,-1,0
USDJPY,20010103,192300,113.68,113.71,113.68,113.71,4,113.7773963703277,113.73525059770783,-0.04214577261986108,-0.04986868366321109,1,-1,0
USDJPY,20010103,192400,113.72,113.73,113.72,113.73,4,113.7738855280812,113.7344428134451,-0.03944271463609539,-0.04778348985778795,1,-1,0
USDJPY,20010103,192500,113.73,113.73,113.7,113.7,4,113.7684125260011,113.72914391906893,-0.03926860693216838,-0.04608051327266404,1,-1,0
USDJPY,20010103,192600,113.72,113.72,113.7,113.7,4,113.7633449314825,113.72466023921217,-0.038684692270322785,-0.04460134907219579,1,-1,0
USDJPY,20010103,192800,113.69,113.69,113.69,113.69,4,113.7579119735949,113.71932789471799,-0.038584078876908734,-0.04339789503313838,1,-1,0
USDJPY,20010103,192900,113.7,113.75,113.7,113.74,4,113.75658516073602,113.72250821860753,-0.034076942128493215,-0.041533704452209344,1,-1,0
USDJPY,20010103,193000,113.75,113.75,113.75,113.75,4,113.75609737105187,113.72673772343714,-0.02935964761472576,-0.03909889308471263,1,-1,0
USDJPY,20010103,193100,113.75,113.75,113.75,113.75,4,113.75564571393691,113.73031653521603,-0.025329178720880918,-0.03634495021194629,1,-1,0
USDJPY,20010103,193200,113.73,113.73,113.71,113.71,4,113.7522645499416,113.72719091441355,-0.0250736355280452,-0.03409068727516607,1,-1,0
USDJPY,20010103,193400,113.72,113.72,113.72,113.72,4,113.74987458327927,113.72608461988838,-0.023789963390882463,-0.03203054249830935,1,-1,0
USDJPY,20010103,193600,113.69,113.72,113.69,113.71,4,113.74692091044378,113.72361006298247,-0.023310847461303297,-0.03028660349090814,1,-1,0
USDJPY,20010103,193700,113.7,113.7,113.69,113.69,4,113.7427045467072,113.71843928406209,-0.02426526264511608,-0.029082335321749732,1,-1,0
