<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,%K,%D,Signal SO
EURJPY,20010103,70000,108.94,108.94,108.93,108.93,4,0.0,0.0,0.0
EURJPY,20010103,70100,108.94,108.96,108.94,108.94,4,19.999999999982947,6.666666666660983,1.0
EURJPY,20010103,70200,108.94,108.94,108.94,108.94,4,19.999999999982947,13.333333333321965,0.0
EURJPY,20010103,70300,108.94,108.94,108.91,108.92,4,14.285714285720086,18.095238095228662,0.0
EURJPY,20010103,70400,108.91,108.91,108.88,108.88,4,0.0,11.428571428567679,0.0
EURJPY,20010103,70500,108.87,108.87,108.82,108.82,4,0.0,4.761904761906695,0.0
EURJPY,20010103,70600,108.81,108.81,108.76,108.76,4,0.0,0.0,0.0
EURJPY,20010103,70700,108.77,108.79,108.76,108.76,4,0.0,0.0,0.0
EURJPY,20010103,70800,108.75,108.75,108.7,108.7,4,0.0,0.0,0.0
EURJPY,20010103,70900,108.68,108.71,108.67,108.69,4,6.666666666665403,2.222222222221801,1.0
EURJPY,20010103,71000,108.68,108.68,108.65,108.65,4,0.0,2.222222222221801,0.0
EURJPY,20010103,71100,108.65,108.66,108.57,108.57,4,0.0,2.222222222221801,0.0
EURJPY,20010103,71200,108.58,108.61,108.58,108.61,4,10.256410256411845,3.4188034188039484,1.0
EURJPY,20010103,71300,108.6,108.64,108.6,108.64,4,17.948717948719818,9.401709401710555,0.0
EURJPY,20010103,71400,108.65,108.68,108.65,108.68,4,28.20512820513166,18.80341880342111,0.0
EURJPY,20010103,71500,108.67,108.67,108.67,108.67,4,27.027027027029,24.393624393626823,0.0
EURJPY,20010103,71600,108.66,108.66,108.64,108.64,4,18.918918918920685,24.717024717027115,0.0
EURJPY,20010103,71700,108.63,108.64,108.62,108.62,4,14.705882352944373,20.217276099631352,0.0
EURJPY,20010103,71800,108.61,108.61,108.58,108.6,4,10.0,14.54160042395502,0.0
EURJPY,20010103,71900,108.59,108.6,108.58,108.6,4,12.5,12.40196078431479,1.0
EURJPY,20010103,72000,108.59,108.59,108.55,108.55,4,0.0,7.5,0.0
EURJPY,20010103,72100,108.56,108.59,108.54,108.54,4,0.0,4.166666666666667,0.0
EURJPY,20010103,72200,108.53,108.53,108.5,108.51,4,4.76190476190734,1.5873015873024467,1.0
EURJPY,20010103,72300,108.5,108.5,108.49,108.5,4,5.263157894739204,3.3416875522155145,0.0
EURJPY,20010103,72400,108.5,108.5,108.49,108.49,4,0.0,3.3416875522155145,0.0
EURJPY,20010103,72500,108.5,108.51,108.5,108.51,4,10.526315789478408,5.263157894739204,1.0
EURJPY,20010103,72600,108.51,108.53,108.51,108.53,4,21.052631578949338,10.526315789475916,0.0
EURJPY,20010103,72700,108.54,108.56,108.54,108.54,4,26.31578947368854,19.298245614038763,0.0
EURJPY,20010103,72800,108.53,108.53,108.53,108.53,4,22.222222222224854,23.19688109162091,0.0
EURJPY,20010103,72900,108.54,108.56,108.54,108.56,4,41.176470588239226,29.904827428050876,0.0
EURJPY,20010103,73000,108.56,108.56,108.55,108.55,4,40.0,34.46623093682136,0.0
EURJPY,20010103,73100,108.54,108.54,108.51,108.51,4,16.666666666674562,32.61437908497126,0.0
EURJPY,20010103,73200,108.52,108.52,108.49,108.49,4,0.0,18.88888888889152,0.0
EURJPY,20010103,73300,108.48,108.53,108.47,108.51,4,33.33333333333728,16.66666666667061,1.0
EURJPY,20010103,73400,108.5,108.5,108.48,108.49,4,16.66666666666272,16.666666666666668,0.0
EURJPY,20010103,73500,108.48,108.48,108.41,108.41,4,0.0,16.666666666666668,0.0
EURJPY,20010103,73600,108.4,108.41,108.4,108.41,4,6.249999999994449,7.638888888885724,0.0
EURJPY,20010103,73700,108.4,108.43,108.37,108.43,4,31.57894736842263,12.609649122805692,1.0
EURJPY,20010103,73800,108.42,108.43,108.41,108.41,4,21.052631578943434,19.627192982453504,0.0
EURJPY,20010103,73900,108.4,108.43,108.4,108.43,4,31.57894736842263,28.070175438596234,0.0
EURJPY,20010103,74000,108.44,108.44,108.44,108.44,4,36.84210526315474,29.824561403506937,0.0
EURJPY,20010103,74100,108.45,108.47,108.44,108.46,4,47.36842105262646,38.59649122806794,0.0
EURJPY,20010103,74200,108.47,108.48,108.46,108.48,4,57.89473684210566,47.36842105262895,0.0
EURJPY,20010103,74300,108.48,108.48,108.47,108.47,4,52.63157894736606,52.63157894736606,0.0
EURJPY,20010103,74400,108.46,108.46,108.43,108.43,4,35.29411764705981,48.606811145510505,0.0
EURJPY,20010103,74500,108.44,108.45,108.42,108.42,4,31.249999999998888,39.72523219814158,0.0
EURJPY,20010103,74600,108.41,108.43,108.41,108.43,4,37.500000000002224,34.6813725490203,0.0
EURJPY,20010103,74700,108.44,108.47,108.44,108.47,4,76.92307692307524,48.557692307692115,0.0
EURJPY,20010103,74800,108.46,108.48,108.46,108.47,4,90.90909090908622,68.44405594405457,0.0
EURJPY,20010103,74900,108.46,108.5,108.46,108.5,4,100.0,89.27738927738716,0.0
EURJPY,20010103,75000,108.49,108.49,108.48,108.49,4,92.3076923076881,94.40559440559144,-1.0
EURJPY,20010103,75100,108.5,108.5,108.48,108.48,4,80.00000000000284,90.76923076923032,0.0
EURJPY,20010103,75200,108.49,108.49,108.49,108.49,4,89.99999999999432,87.43589743589509,0.0
EURJPY,20010103,75300,108.48,108.48,108.46,108.48,4,77.77777777778304,82.5925925925934,-1.0
EURJPY,20010103,75400,108.49,108.54,108.48,108.54,4,100.0,89.25925925925912,0.0
EURJPY,20010103,75500,108.53,108.56,108.53,108.56,4,100.0,92.59259259259436,0.0
EURJPY,20010103,75600,108.56,108.6,108.56,108.6,4,100.0,100.0,0.0
EURJPY,20010103,75700,108.61,108.64,108.61,108.64,4,100.0,100.0,0.0
EURJPY,20010103,75800,108.63,108.69,108.62,108.68,4,96.42857142857468,98.80952380952489,-1.0
EURJPY,20010103,75900,108.69,108.75,108.69,108.73,4,94.11764705882476,96.8487394957998,0.0
EURJPY,20010103,80000,108.74,108.77,108.74,108.75,4,93.93939393939512,94.82853747559818,0.0
EURJPY,20010103,80100,108.76,108.8,108.76,108.79,4,97.05882352941447,95.03862150921145,0.0
EURJPY,20010103,80200,108.8,108.85,108.8,108.84,4,97.43589743589978,96.14470496823645,0.0
EURJPY,20010103,80300,108.85,108.89,108.85,108.89,4,100.0,98.16490698843808,0.0
EURJPY,20010103,80400,108.88,108.94,108.88,108.94,4,100.0,99.14529914529993,0.0
EURJPY,20010103,80500,108.96,108.96,108.92,108.92,4,92.00000000000159,97.33333333333387,-1.0
EURJPY,20010103,80600,108.93,108.94,108.91,108.91,4,90.00000000000057,94.00000000000072,0.0
EURJPY,20010103,80700,108.9,108.92,108.9,108.92,4,91.66666666666815,91.22222222222344,0.0
EURJPY,20010103,80800,108.93,108.99,108.93,108.94,4,89.13043478260917,90.26570048309263,-1.0
EURJPY,20010103,80900,108.93,108.97,108.92,108.97,4,95.34883720930317,92.04864621952682,0.0
EURJPY,20010103,81000,108.98,109.09,108.98,109.09,4,100.0,94.82642399730412,0.0
EURJPY,20010103,81100,109.1,109.18,109.1,109.18,4,100.0,98.44961240310106,0.0
EURJPY,20010103,81200,109.22,109.22,109.19,109.21,4,98.11320754716886,99.3710691823896,-1.0
EURJPY,20010103,81300,109.2,109.2,109.14,109.14,4,83.33333333333383,93.81551362683422,0.0
EURJPY,20010103,81400,109.15,109.18,109.15,109.17,4,89.13043478260917,90.19232522103728,0.0
EURJPY,20010103,81500,109.16,109.16,109.13,109.13,4,78.57142857142784,83.67839889579028,0.0
EURJPY,20010103,81600,109.12,109.15,109.12,109.14,4,78.37837837837911,82.02674724413872,0.0
EURJPY,20010103,81700,109.14,109.18,109.14,109.17,4,85.2941176470598,80.74797486562225,0.0
EURJPY,20010103,81800,109.19,109.2,109.15,109.15,4,78.12500000000166,80.59916534181353,-1.0
EURJPY,20010103,81900,109.14,109.15,109.11,109.11,4,65.62499999999945,76.34803921568697,0.0
EURJPY,20010103,82000,109.1,109.11,109.09,109.11,4,65.62499999999945,69.79166666666686,0.0
EURJPY,20010103,82100,109.11,109.11,109.08,109.09,4,56.66666666666777,62.638888888888886,0.0
EURJPY,20010103,82200,109.1,109.11,109.08,109.11,4,63.33333333333317,61.875000000000135,0.0
EURJPY,20010103,82300,109.12,109.12,109.09,109.11,4,54.166666666665925,58.05555555555562,0.0
EURJPY,20010103,82400,109.1,109.13,109.1,109.13,4,35.71428571428354,51.07142857142754,0.0
EURJPY,20010103,82500,109.12,109.14,109.12,109.12,4,28.57142857143292,39.484126984127464,0.0
EURJPY,20010103,82600,109.13,109.13,109.1,109.11,4,25.0,29.761904761905488,0.0
EURJPY,20010103,82700,109.11,109.12,109.11,109.11,4,25.0,26.19047619047764,0.0
EURJPY,20010103,82800,109.1,109.1,109.03,109.04,4,5.882352941179421,18.62745098039314,0.0
EURJPY,20010103,82900,109.05,109.06,109.02,109.02,4,0.0,10.294117647059807,0.0
EURJPY,20010103,83000,109.01,109.04,109.01,109.01,4,0.0,1.9607843137264735,0.0
EURJPY,20010103,83100,109.02,109.03,109.0,109.02,4,9.999999999997868,3.333333333332623,1.0
EURJPY,20010103,83200,109.01,109.03,108.99,109.03,4,25.00000000000222,11.666666666666694,0.0
EURJPY,20010103,83300,109.02,109.03,109.0,109.03,4,26.666666666669826,20.555555555556637,0.0
EURJPY,20010103,83400,109.04,109.06,109.04,109.06,4,46.666666666669826,32.77777777778062,0.0
EURJPY,20010103,83500,109.07,109.1,109.07,109.07,4,53.333333333330174,42.22222222222327,0.0
EURJPY,20010103,83600,109.06,109.08,109.06,109.08,4,60.0,53.333333333333336,0.0
EURJPY,20010103,83700,109.09,109.1,109.08,109.08,4,60.0,57.77777777777673,0.0
EURJPY,20010103,83800,109.1,109.11,109.08,109.08,4,60.0,60.0,0.0
EURJPY,20010103,83900,109.09,109.1,109.08,109.08,4,64.28571428571647,61.428571428572155,0.0
EURJPY,20010103,84000,109.09,109.13,109.09,109.13,4,100.0,74.76190476190548,0.0
EURJPY,20010103,84100,109.12,109.17,109.12,109.12,4,72.22222222222486,78.83597883598044,0.0
EURJPY,20010103,84200,109.11,109.11,109.08,109.08,4,50.0,74.07407407407494,0.0
EURJPY,20010103,84300,109.07,109.08,109.06,109.08,4,50.0,57.40740740740828,0.0
EURJPY,20010103,84400,109.09,109.17,109.09,109.16,4,94.44444444444181,64.81481481481394,0.0
EURJPY,20010103,84500,109.15,109.16,109.14,109.14,4,83.33333333333333,75.92592592592506,0.0
EURJPY,20010103,84600,109.15,109.16,109.14,109.16,4,94.11764705882058,90.63180827886525,0.0
EURJPY,20010103,84700,109.17,109.18,109.17,109.17,4,92.85714285713924,90.10270774976438,0.0
EURJPY,20010103,84800,109.18,109.18,109.11,109.11,4,41.66666666666272,76.21381886087418,-1.0
EURJPY,20010103,84900,109.12,109.12,109.09,109.09,4,25.0,53.174603174600655,0.0
EURJPY,20010103,85000,109.08,109.08,109.06,109.06,4,0.0,22.222222222220907,0.0
EURJPY,20010103,85100,109.05,109.05,109.04,109.04,4,0.0,8.333333333333334,0.0
EURJPY,20010103,85200,109.05,109.09,109.05,109.09,4,35.71428571428354,11.90476190476118,1.0
EURJPY,20010103,85300,109.1,109.14,109.1,109.14,4,71.42857142856708,35.71428571428354,0.0
EURJPY,20010103,85400,109.15,109.21,109.15,109.2,4,94.11764705882845,67.08683473389303,0.0
EURJPY,20010103,85500,109.19,109.19,109.15,109.15,4,64.70588235294561,76.75070028011372,0.0
EURJPY,20010103,85600,109.14,109.15,109.14,109.15,4,64.70588235294561,74.50980392157322,0.0
EURJPY,20010103,85700,109.16,109.17,109.14,109.14,4,58.82352941176569,62.745098039218966,0.0
EURJPY,20010103,85800,109.13,109.21,109.13,109.21,4,100.0,74.50980392157044,0.0
EURJPY,20010103,85900,109.22,109.23,109.2,109.2,4,84.21052631578868,81.0113519091848,0.0
EURJPY,20010103,90000,109.19,109.2,109.18,109.2,4,84.21052631578868,89.47368421052579,-1.0
EURJPY,20010103,90100,109.19,109.19,109.18,109.18,4,73.68421052631697,80.70175438596478,0.0
EURJPY,20010103,90200,109.18,109.18,109.16,109.16,4,63.157894736837775,73.68421052631447,0.0
EURJPY,20010103,90300,109.15,109.15,109.13,109.13,4,47.36842105262646,61.40350877192706,0.0
EURJPY,20010103,90400,109.12,109.12,109.1,109.11,4,36.84210526315474,49.12280701753966,0.0
EURJPY,20010103,90500,109.11,109.11,109.1,109.1,4,27.777777777775146,37.329434697852115,0.0
EURJPY,20010103,90600,109.08,109.08,109.06,109.06,4,0.0,21.539961013643296,0.0
EURJPY,20010103,90700,109.05,109.05,109.02,109.05,4,14.285714285714286,14.021164021163145,0.0
EURJPY,20010103,90800,109.06,109.07,109.05,109.06,4,19.047619047621303,11.111111111111862,0.0
EURJPY,20010103,90900,109.05,109.05,109.01,109.02,4,4.5454545454504345,12.626262626262006,0.0
EURJPY,20010103,91000,109.01,109.08,109.01,109.08,4,31.818181818178882,18.470418470416874,1.0
EURJPY,20010103,91100,109.09,109.15,109.09,109.15,4,63.63636363636422,33.33333333333118,0.0
EURJPY,20010103,91200,109.16,109.16,109.14,109.14,4,59.09090909090733,51.515151515150144,0.0
EURJPY,20010103,91300,109.13,109.13,109.12,109.12,4,57.89473684210566,60.20733652312574,0.0
EURJPY,20010103,91400,109.11,109.12,109.11,109.11,4,55.555555555554676,57.51373382952255,0.0
EURJPY,20010103,91500,109.12,109.14,109.12,109.13,4,70.58823529411126,61.346175897257204,0.0
EURJPY,20010103,91600,109.12,109.12,109.11,109.11,4,66.66666666666667,64.2701525054442,0.0
EURJPY,20010103,91700,109.11,109.12,109.11,109.12,4,73.33333333333712,70.19607843137169,0.0
EURJPY,20010103,91800,109.13,109.13,109.13,109.13,4,79.99999999999811,73.33333333333398,0.0
EURJPY,20010103,92000,109.13,109.13,109.13,109.13,4,79.99999999999811,77.77777777777779,0.0
EURJPY,20010103,92100,109.14,109.16,109.14,109.16,4,100.0,86.66666666666542,0.0
EURJPY,20010103,92200,109.15,109.17,109.15,109.17,4,100.0,93.3333333333327,0.0
EURJPY,20010103,92300,109.17,109.2,109.17,109.2,4,100.0,100.0,0.0
EURJPY,20010103,92400,109.21,109.25,109.21,109.24,4,95.83333333333111,98.61111111111036,-1.0
EURJPY,20010103,92500,109.23,109.23,109.22,109.22,4,81.24999999999889,92.36111111110999,0.0
EURJPY,20010103,92600,109.21,109.21,109.21,109.21,4,71.42857142856708,82.83730158729902,0.0
EURJPY,20010103,92700,109.23,109.23,109.23,109.23,4,85.71428571428862,79.46428571428487,0.0
EURJPY,20010103,92800,109.23,109.24,109.23,109.24,4,92.85714285713924,83.33333333333165,0.0
EURJPY,20010103,92900,109.25,109.26,109.25,109.25,4,93.33333333333017,90.63492063491935,0.0
EURJPY,20010103,93200,109.31,109.31,109.31,109.31,4,100.0,95.39682539682315,0.0
EURJPY,20010103,93300,109.3,109.3,109.25,109.25,4,69.99999999999929,87.7777777777765,-1.0
EURJPY,20010103,93400,109.22,109.23,109.22,109.23,4,55.555555555558186,75.18518518518583,0.0
EURJPY,20010103,93500,109.22,109.22,109.22,109.22,4,50.0,58.51851851851916,0.0
EURJPY,20010103,93600,109.22,109.22,109.21,109.21,4,41.17647058823087,48.91067538126302,0.0
EURJPY,20010103,93700,109.21,109.23,109.21,109.23,4,50.0,47.05882352941029,0.0
EURJPY,20010103,93800,109.23,109.25,109.23,109.25,4,57.14285714285569,49.43977591036219,0.0
EURJPY,20010103,93900,109.25,109.25,109.25,109.25,4,40.00000000000284,49.04761904761951,0.0
EURJPY,20010103,94000,109.25,109.27,109.25,109.27,4,59.99999999999716,52.380952380951896,0.0
EURJPY,20010103,94100,109.28,109.35,109.28,109.34,4,92.85714285714938,64.28571428571645,0.0
EURJPY,20010103,94200,109.35,109.35,109.35,109.35,4,100.0,84.28571428571551,0.0
EURJPY,20010103,94300,109.34,109.34,109.33,109.33,4,85.71428571428862,92.857142857146,-1.0
EURJPY,20010103,94400,109.33,109.33,109.32,109.32,4,78.57142857142784,88.09523809523883,0.0
EURJPY,20010103,94500,109.32,109.32,109.32,109.32,4,78.57142857142784,80.95238095238143,0.0
EURJPY,20010103,94600,109.32,109.32,109.3,109.31,4,71.42857142857723,76.19047619047764,0.0
EURJPY,20010103,94700,109.32,109.33,109.3,109.3,4,64.28571428571647,71.42857142857385,0.0
EURJPY,20010103,94800,109.3,109.3,109.29,109.3,4,64.28571428571647,66.66666666667005,0.0
EURJPY,20010103,94900,109.31,109.32,109.31,109.32,4,78.57142857142784,69.04761904762026,0.0
EURJPY,20010103,95000,109.31,109.31,109.31,109.31,4,71.42857142857723,71.42857142857385,0.0
EURJPY,20010103,95100,109.31,109.33,109.31,109.33,4,83.3333333333353,77.77777777778012,0.0
EURJPY,20010103,95500,109.29,109.32,109.29,109.32,4,69.99999999999716,74.92063492063657,0.0
EURJPY,20010103,95600,109.38,109.42,109.38,109.42,4,100.0,84.44444444444416,0.0
EURJPY,20010103,95700,109.41,109.41,109.39,109.39,4,78.57142857142784,82.85714285714167,-1.0
EURJPY,20010103,95800,109.38,109.39,109.37,109.39,4,76.92307692307524,85.16483516483436,0.0
EURJPY,20010103,95900,109.39,109.39,109.37,109.37,4,61.53846153846238,72.34432234432181,0.0
EURJPY,20010103,100000,109.37,109.39,109.37,109.39,4,76.92307692307524,71.79487179487096,0.0
EURJPY,20010103,100100,109.39,109.39,109.37,109.37,4,61.53846153846238,66.66666666666667,0.0
EURJPY,20010103,100200,109.38,109.42,109.38,109.42,4,100.0,79.4871794871792,0.0
EURJPY,20010103,100300,109.42,109.42,109.42,109.42,4,100.0,87.17948717948745,0.0
EURJPY,20010103,100400,109.4,109.4,109.36,109.36,4,53.846153846150486,84.61538461538349,-1.0
EURJPY,20010103,100600,109.36,109.39,109.36,109.38,4,69.23076923076334,74.35897435897128,0.0
EURJPY,20010103,100700,109.39,109.39,109.38,109.38,4,69.23076923076334,64.10256410255906,0.0
EURJPY,20010103,100900,109.36,109.36,109.35,109.35,4,46.153846153838586,61.53846153845509,0.0
EURJPY,20010103,101200,109.36,109.36,109.31,109.31,4,15.384615384612863,43.58974358973827,0.0
EURJPY,20010103,101300,109.31,109.31,109.3,109.31,4,8.333333333337281,23.290598290596247,0.0
EURJPY,20010103,101400,109.32,109.34,109.32,109.34,4,33.33333333333728,19.017094017095808,0.0
EURJPY,20010103,101500,109.35,109.35,109.3,109.3,4,0.0,13.88888888889152,0.0
EURJPY,20010103,101600,109.29,109.29,109.27,109.27,4,0.0,11.111111111112427,0.0
EURJPY,20010103,101700,109.26,109.26,109.24,109.24,4,0.0,0.0,0.0
EURJPY,20010103,101800,109.24,109.25,109.19,109.19,4,0.0,0.0,0.0
EURJPY,20010103,101900,109.2,109.21,109.19,109.19,4,0.0,0.0,0.0
EURJPY,20010103,102000,109.18,109.24,109.18,109.24,4,24.99999999999556,8.333333333331852,1.0
EURJPY,20010103,102100,109.25,109.26,109.25,109.26,4,36.36363636363578,20.45454545454378,0.0
EURJPY,20010103,102200,109.25,109.25,109.21,109.21,4,14.285714285708485,25.216450216446606,0.0
EURJPY,20010103,102300,109.22,109.22,109.21,109.21,4,14.285714285708485,21.645021645017582,0.0
EURJPY,20010103,102400,109.22,109.22,109.2,109.21,4,16.66666666666009,15.07936507935902,0.0
EURJPY,20010103,102500,109.19,109.21,109.19,109.2,4,11.111111111109357,14.02116402115931,0.0
EURJPY,20010103,102600,109.21,109.23,109.21,109.22,4,23.52941176470293,17.10239651415746,1.0
EURJPY,20010103,102700,109.23,109.24,109.22,109.24,4,35.2941176470544,23.31154684095556,0.0
EURJPY,20010103,102800,109.23,109.23,109.19,109.2,4,11.764705882351466,23.52941176470293,0.0
EURJPY,20010103,102900,109.21,109.24,109.21,109.24,4,54.545454545443974,33.86809269161662,0.0
EURJPY,20010103,103000,109.23,109.23,109.22,109.22,4,49.99999999999112,38.770053475928854,0.0
EURJPY,20010103,103100,109.22,109.22,109.2,109.2,4,24.99999999999556,43.18181818181022,0.0
EURJPY,20010103,103200,109.19,109.21,109.19,109.21,4,37.49999999998445,37.49999999999037,0.0
EURJPY,20010103,103300,109.2,109.2,109.18,109.19,4,12.499999999988898,24.999999999989637,0.0
EURJPY,20010103,103400,109.18,109.18,109.18,109.18,4,0.0,16.666666666657786,0.0
EURJPY,20010103,103500,109.17,109.19,109.17,109.19,4,24.99999999999556,12.499999999994818,1.0
EURJPY,20010103,103600,109.18,109.18,109.18,109.18,4,14.285714285722987,13.095238095239516,0.0
EURJPY,20010103,103700,109.18,109.19,109.18,109.19,4,28.57142857142567,22.619047619048075,0.0
EURJPY,20010103,103800,109.18,109.19,109.17,109.19,4,28.57142857142567,23.809523809524777,0.0
EURJPY,20010103,103900,109.18,109.19,109.17,109.19,4,28.57142857142567,28.57142857142567,0.0
EURJPY,20010103,104000,109.19,109.2,109.19,109.2,4,42.85714285714866,33.333333333333336,0.0
EURJPY,20010103,104100,109.2,109.21,109.2,109.2,4,42.85714285714866,38.095238095240994,0.0
EURJPY,20010103,104200,109.19,109.2,109.19,109.19,4,28.57142857142567,38.095238095240994,0.0
EURJPY,20010103,104300,109.19,109.19,109.17,109.17,4,0.0,23.809523809524777,0.0
EURJPY,20010103,104400,109.16,109.17,109.15,109.15,4,0.0,9.523809523808557,0.0
EURJPY,20010103,104500,109.16,109.17,109.16,109.17,4,33.333333333333336,11.111111111111112,1.0
EURJPY,20010103,104600,109.18,109.19,109.17,109.17,4,33.333333333333336,22.222222222222225,0.0
EURJPY,20010103,104700,109.16,109.16,109.14,109.15,4,14.285714285722987,26.984126984129887,0.0
EURJPY,20010103,104800,109.15,109.15,109.15,109.15,4,14.285714285722987,20.634920634926438,0.0
EURJPY,20010103,104900,109.15,109.16,109.15,109.16,4,28.57142857142567,19.047619047623883,0.0
EURJPY,20010103,105000,109.17,109.18,109.15,109.15,4,14.285714285722987,19.047619047623883,0.0
EURJPY,20010103,105100,109.15,109.19,109.15,109.19,4,71.42857142857433,38.095238095240994,1.0
EURJPY,20010103,105200,109.2,109.2,109.18,109.18,4,57.14285714287164,47.61904761905632,0.0
EURJPY,20010103,105300,109.17,109.18,109.16,109.16,4,28.57142857142567,52.38095238095722,0.0
EURJPY,20010103,105400,109.17,109.18,109.13,109.15,4,25.000000000013323,36.90476190477022,0.0
EURJPY,20010103,105500,109.16,109.17,109.15,109.16,4,42.857142857139955,32.14285714285965,0.0
EURJPY,20010103,105600,109.17,109.21,109.16,109.21,4,100.0,55.95238095238443,0.0
EURJPY,20010103,105700,109.22,109.37,109.22,109.37,4,100.0,80.95238095237998,0.0
EURJPY,20010103,105800,109.36,109.36,109.33,109.34,4,87.5,95.83333333333333,-1.0
EURJPY,20010103,105900,109.35,109.42,109.35,109.41,4,96.55172413792934,94.68390804597645,0.0
EURJPY,20010103,110000,109.42,109.43,109.4,109.42,4,96.6666666666651,93.57279693486481,0.0
EURJPY,20010103,110100,109.43,109.44,109.42,109.43,4,96.77419354839006,96.66419478432817,0.0
EURJPY,20010103,110200,109.44,109.46,109.39,109.4,4,81.81818181818534,91.75301401108015,-1.0
EURJPY,20010103,110300,109.41,109.41,109.36,109.37,4,72.72727272727586,83.77321603128375,0.0
EURJPY,20010103,110400,109.38,109.4,109.38,109.4,4,81.81818181818534,78.78787878788218,0.0
EURJPY,20010103,110500,109.39,109.41,109.39,109.39,4,78.78787878788074,77.77777777778066,0.0
EURJPY,20010103,110600,109.4,109.43,109.4,109.42,4,87.87878787879023,82.82828282828544,0.0
EURJPY,20010103,110700,109.42,109.43,109.42,109.42,4,87.87878787879023,84.84848484848708,0.0
EURJPY,20010103,110800,109.43,109.44,109.42,109.44,4,93.54838709677523,89.76865428478523,0.0
EURJPY,20010103,110900,109.45,109.46,109.45,109.46,4,100.0,93.80905832518847,0.0
EURJPY,20010103,111000,109.45,109.46,109.44,109.45,4,95.83333333333704,96.4605734767041,-1.0
EURJPY,20010103,111100,109.44,109.44,109.43,109.44,4,84.61538461538714,93.48290598290805,0.0
EURJPY,20010103,111200,109.43,109.43,109.41,109.43,4,72.72727272728447,84.3919968920029,0.0
EURJPY,20010103,111300,109.42,109.42,109.39,109.39,4,30.000000000002842,62.447552447558145,0.0
EURJPY,20010103,111400,109.4,109.41,109.39,109.41,4,50.0,50.90909090909577,0.0
EURJPY,20010103,111500,109.42,109.42,109.41,109.41,4,50.0,43.33333333333428,0.0
EURJPY,20010103,111600,109.42,109.42,109.4,109.4,4,40.00000000000853,46.66666666666951,0.0
EURJPY,20010103,111700,109.41,109.42,109.38,109.38,4,0.0,30.000000000002842,0.0
EURJPY,20010103,111800,109.37,109.37,109.34,109.36,4,16.666666666664693,18.888888888891074,0.0
EURJPY,20010103,111900,109.36,109.36,109.35,109.36,4,16.666666666664693,11.111111111109794,1.0
EURJPY,20010103,112000,109.35,109.37,109.34,109.35,4,8.333333333326426,13.88888888888527,0.0
EURJPY,20010103,112100,109.36,109.41,109.36,109.41,4,58.33333333333235,27.77777777777449,1.0
EURJPY,20010103,112200,109.4,109.4,109.4,109.4,4,50.00000000000592,38.88888888888823,0.0
EURJPY,20010103,112300,109.39,109.39,109.38,109.38,4,33.333333333329385,47.22222222222255,0.0
EURJPY,20010103,112400,109.37,109.38,109.36,109.38,4,39.999999999994316,41.11111111110987,0.0
EURJPY,20010103,112500,109.37,109.37,109.34,109.34,4,0.0,24.444444444441235,0.0
EURJPY,20010103,112600,109.33,109.34,109.33,109.34,4,11.111111111116374,17.037037037036896,0.0
EURJPY,20010103,112700,109.35,109.35,109.32,109.33,4,10.000000000004263,7.0370370370402116,1.0
EURJPY,20010103,112800,109.33,109.33,109.33,109.33,4,10.000000000004263,10.370370370374966,0.0
EURJPY,20010103,112900,109.34,109.35,109.33,109.33,4,10.000000000004263,10.000000000004263,0.0
EURJPY,20010103,113000,109.34,109.35,109.33,109.34,4,20.000000000008527,13.333333333339018,1.0
EURJPY,20010103,113100,109.35,109.36,109.34,109.34,4,22.222222222232748,17.407407407415178,0.0
EURJPY,20010103,113200,109.33,109.34,109.32,109.32,4,0.0,14.074074074080423,0.0
EURJPY,20010103,113300,109.31,109.31,109.31,109.31,4,0.0,7.407407407410916,0.0
EURJPY,20010103,113400,109.32,109.32,109.31,109.32,4,9.999999999991473,3.3333333333304913,1.0
EURJPY,20010103,113500,109.32,109.33,109.32,109.32,4,11.111111111100584,7.037037037030686,0.0
EURJPY,20010103,113600,109.31,109.33,109.31,109.32,4,12.499999999988898,11.203703703693654,0.0
EURJPY,20010103,113700,109.32,109.32,109.31,109.32,4,14.285714285702685,12.632275132264056,0.0
EURJPY,20010103,113800,109.33,109.34,109.33,109.33,4,33.33333333332544,20.03968253967234,0.0
EURJPY,20010103,113900,109.34,109.35,109.34,109.34,4,60.000000000005684,35.87301587301127,0.0
EURJPY,20010103,114000,109.34,109.36,109.34,109.36,4,100.0,64.4444444444437,0.0
EURJPY,20010103,114100,109.36,109.37,109.34,109.34,4,50.0,70.00000000000189,0.0
EURJPY,20010103,114200,109.35,109.35,109.33,109.33,4,33.33333333332544,61.11111111110848,0.0
EURJPY,20010103,114300,109.33,109.33,109.32,109.33,4,33.33333333332544,38.88888888888363,0.0
EURJPY,20010103,114400,109.34,109.34,109.33,109.33,4,33.33333333332544,33.33333333332544,0.0
EURJPY,20010103,114500,109.34,109.35,109.34,109.35,4,66.66666666665088,44.44444444443392,0.0
EURJPY,20010103,114600,109.36,109.38,109.36,109.38,4,100.0,66.66666666665877,0.0
EURJPY,20010103,114700,109.37,109.39,109.36,109.39,4,100.0,88.88888888888363,0.0
EURJPY,20010103,114800,109.38,109.38,109.37,109.37,4,75.00000000000445,91.66666666666815,-1.0
