<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,RSI,Signal RSI
EURJPY,20010103,101700,109.26,109.26,109.24,109.24,4,37.50898522514331,0.0
EURJPY,20010103,101800,109.24,109.25,109.19,109.19,4,32.51932607469928,0.0
EURJPY,20010103,101900,109.2,109.21,109.19,109.19,4,32.51932607469928,0.0
EURJPY,20010103,102000,109.18,109.24,109.18,109.24,4,41.53864616066082,0.0
EURJPY,20010103,102100,109.25,109.26,109.25,109.26,4,44.721351826480976,0.0
EURJPY,20010103,102200,109.25,109.25,109.21,109.21,4,39.00438427392444,0.0
EURJPY,20010103,102300,109.22,109.22,109.21,109.21,4,39.00438427392444,0.0
EURJPY,20010103,102400,109.22,109.22,109.2,109.21,4,39.00438427392444,0.0
EURJPY,20010103,102500,109.19,109.21,109.19,109.2,4,37.797413020491376,0.0
EURJPY,20010103,102600,109.21,109.23,109.21,109.22,4,41.68414695403332,0.0
EURJPY,20010103,102700,109.23,109.24,109.22,109.24,4,45.36090098729603,0.0
EURJPY,20010103,102800,109.23,109.23,109.19,109.2,4,39.937480392781545,0.0
EURJPY,20010103,102900,109.21,109.24,109.21,109.24,4,46.78887159762707,0.0
EURJPY,20010103,103000,109.23,109.23,109.22,109.22,4,44.08127444460119,0.0
EURJPY,20010103,103100,109.22,109.22,109.2,109.2,4,41.49529528778333,0.0
EURJPY,20010103,103200,109.19,109.21,109.19,109.21,4,43.28676706512305,0.0
EURJPY,20010103,103300,109.2,109.2,109.18,109.19,4,40.608517789625026,0.0
EURJPY,20010103,103400,109.18,109.18,109.18,109.18,4,39.299231586470064,0.0
EURJPY,20010103,103500,109.17,109.19,109.17,109.19,4,41.33614575789849,0.0
EURJPY,20010103,103600,109.18,109.18,109.18,109.18,4,39.8944433175743,0.0
EURJPY,20010103,103700,109.18,109.19,109.18,109.19,4,42.07030642333051,0.0
EURJPY,20010103,103800,109.18,109.19,109.17,109.19,4,42.07030642333051,0.0
EURJPY,20010103,103900,109.18,109.19,109.17,109.19,4,42.07030642333051,0.0
EURJPY,20010103,104000,109.19,109.2,109.19,109.2,4,44.57622578326828,0.0
EURJPY,20010103,104100,109.2,109.21,109.2,109.2,4,44.57622578326828,0.0
EURJPY,20010103,104200,109.19,109.2,109.19,109.19,4,42.44671748119364,0.0
EURJPY,20010103,104300,109.19,109.19,109.17,109.17,4,38.48666450224092,0.0
EURJPY,20010103,104400,109.16,109.17,109.15,109.15,4,34.97289585507164,0.0
EURJPY,20010103,104500,109.16,109.17,109.16,109.17,4,40.79409670628607,0.0
EURJPY,20010103,104600,109.18,109.19,109.17,109.17,4,40.794096706286076,0.0
EURJPY,20010103,104700,109.16,109.16,109.14,109.15,4,36.9571480588647,0.0
EURJPY,20010103,104800,109.15,109.15,109.15,109.15,4,36.9571480588647,0.0
EURJPY,20010103,104900,109.15,109.16,109.15,109.16,4,40.217767872602764,0.0
EURJPY,20010103,105000,109.17,109.18,109.15,109.15,4,38.09585882902356,0.0
EURJPY,20010103,105100,109.15,109.19,109.15,109.19,4,49.55972098949712,0.0
EURJPY,20010103,105200,109.2,109.2,109.18,109.18,4,47.20611270668742,0.0
EURJPY,20010103,105300,109.17,109.18,109.16,109.16,4,42.825613525362165,0.0
EURJPY,20010103,105400,109.17,109.18,109.13,109.15,4,40.78759489624627,0.0
EURJPY,20010103,105500,109.16,109.17,109.15,109.16,4,43.67425837753177,0.0
EURJPY,20010103,105600,109.17,109.21,109.16,109.21,4,55.38573992955152,0.0
EURJPY,20010103,105700,109.22,109.37,109.22,109.37,4,74.00917144342236,0.0
EURJPY,20010103,105800,109.36,109.36,109.33,109.34,4,68.25593299093737,-1.0
EURJPY,20010103,105900,109.35,109.42,109.35,109.41,4,73.44345421468333,0.0
EURJPY,20010103,110000,109.42,109.43,109.4,109.42,4,74.0947404660669,0.0
EURJPY,20010103,110100,109.43,109.44,109.42,109.43,4,74.76131950658574,0.0
EURJPY,20010103,110200,109.44,109.46,109.39,109.4,4,69.02325922084387,-1.0
EURJPY,20010103,110300,109.41,109.41,109.36,109.37,4,63.753655875465896,0.0
EURJPY,20010103,110400,109.38,109.4,109.38,109.4,4,66.50735562566598,0.0
EURJPY,20010103,110500,109.39,109.41,109.39,109.39,4,64.74172413748578,0.0
EURJPY,20010103,110600,109.4,109.43,109.4,109.42,4,67.5269440057819,0.0
EURJPY,20010103,110700,109.42,109.43,109.42,109.42,4,67.5269440057819,0.0
EURJPY,20010103,110800,109.43,109.44,109.42,109.44,4,69.39613142425547,0.0
EURJPY,20010103,110900,109.45,109.46,109.45,109.46,4,71.18249846051816,0.0
EURJPY,20010103,111000,109.45,109.46,109.44,109.45,4,69.0133844403789,-1.0
EURJPY,20010103,111100,109.44,109.44,109.43,109.44,4,66.8205595826818,0.0
EURJPY,20010103,111200,109.43,109.43,109.41,109.43,4,64.60974003055065,0.0
EURJPY,20010103,111300,109.42,109.42,109.39,109.39,4,56.55000911704647,0.0
EURJPY,20010103,111400,109.4,109.41,109.39,109.41,4,59.28485715302551,0.0
EURJPY,20010103,111500,109.42,109.42,109.41,109.41,4,59.28485715302551,0.0
EURJPY,20010103,111600,109.42,109.42,109.4,109.4,4,57.19720708609634,0.0
EURJPY,20010103,111700,109.41,109.42,109.38,109.38,4,53.16489993672646,0.0
EURJPY,20010103,111800,109.37,109.37,109.34,109.36,4,49.41337382379078,0.0
EURJPY,20010103,111900,109.36,109.36,109.35,109.36,4,49.41337382379078,0.0
EURJPY,20010103,112000,109.35,109.37,109.34,109.35,4,47.47092305476883,0.0
EURJPY,20010103,112100,109.36,109.41,109.36,109.41,4,58.110934959413605,0.0
EURJPY,20010103,112200,109.4,109.4,109.4,109.4,4,56.07236938702169,0.0
EURJPY,20010103,112300,109.39,109.39,109.38,109.38,4,52.13327396845666,0.0
EURJPY,20010103,112400,109.37,109.38,109.36,109.38,4,52.13327396845666,0.0
EURJPY,20010103,112500,109.37,109.37,109.34,109.34,4,44.8285812733534,0.0
EURJPY,20010103,112600,109.33,109.34,109.33,109.34,4,44.8285812733534,0.0
EURJPY,20010103,112700,109.35,109.35,109.32,109.33,4,43.078505107502686,0.0
EURJPY,20010103,112800,109.33,109.33,109.33,109.33,4,43.078505107502686,0.0
EURJPY,20010103,112900,109.34,109.35,109.33,109.33,4,43.078505107502686,0.0
EURJPY,20010103,113000,109.34,109.35,109.33,109.34,4,45.72491155273504,0.0
EURJPY,20010103,113100,109.35,109.36,109.34,109.34,4,45.72491155273504,0.0
EURJPY,20010103,113200,109.33,109.34,109.32,109.32,4,41.273933332506196,0.0
EURJPY,20010103,113300,109.31,109.31,109.31,109.31,4,39.21829821947677,0.0
EURJPY,20010103,113400,109.32,109.32,109.31,109.32,4,42.312418445671874,0.0
EURJPY,20010103,113500,109.32,109.33,109.32,109.32,4,42.312418445671874,0.0
EURJPY,20010103,113600,109.31,109.33,109.31,109.32,4,42.312418445671874,0.0
EURJPY,20010103,113700,109.32,109.32,109.31,109.32,4,42.312418445671874,0.0
EURJPY,20010103,113800,109.33,109.34,109.33,109.33,4,46.009192327707396,0.0
EURJPY,20010103,113900,109.34,109.35,109.34,109.34,4,49.4946710985197,0.0
EURJPY,20010103,114000,109.34,109.36,109.34,109.36,4,55.65995931462528,0.0
EURJPY,20010103,114100,109.36,109.37,109.34,109.34,4,49.19294678612585,0.0
EURJPY,20010103,114200,109.35,109.35,109.33,109.33,4,46.29651185521433,0.0
EURJPY,20010103,114300,109.33,109.33,109.32,109.33,4,46.29651185521432,0.0
EURJPY,20010103,114400,109.34,109.34,109.33,109.33,4,46.29651185521432,0.0
EURJPY,20010103,114500,109.34,109.35,109.34,109.35,4,53.18231936876241,0.0
EURJPY,20010103,114600,109.36,109.38,109.36,109.38,4,61.21548452841682,0.0
EURJPY,20010103,114700,109.37,109.39,109.36,109.39,4,63.46578255447913,0.0
EURJPY,20010103,114800,109.38,109.38,109.37,109.37,4,56.415669311143596,0.0
EURJPY,20010103,114900,109.36,109.36,109.33,109.33,4,45.52365393398965,0.0
EURJPY,20010103,115000,109.34,109.34,109.29,109.31,4,41.2367154238377,0.0
EURJPY,20010103,115100,109.3,109.31,109.27,109.28,4,35.792034118529756,0.0
EURJPY,20010103,115200,109.27,109.28,109.26,109.26,4,32.69293325757337,0.0
EURJPY,20010103,115300,109.27,109.27,109.26,109.26,4,32.69293325757337,0.0
EURJPY,20010103,115400,109.25,109.25,109.21,109.22,4,27.225069450704282,0.0
EURJPY,20010103,115500,109.22,109.23,109.2,109.21,4,26.05198491197835,0.0
EURJPY,20010103,115600,109.2,109.24,109.2,109.24,4,35.08826109418443,1.0
EURJPY,20010103,115700,109.24,109.24,109.23,109.24,4,35.08826109418443,0.0
EURJPY,20010103,115800,109.25,109.27,109.25,109.27,4,43.145677855348545,0.0
EURJPY,20010103,115900,109.28,109.32,109.28,109.32,4,53.50462801901479,0.0
EURJPY,20010103,120000,109.31,109.31,109.29,109.29,4,47.86899736626814,0.0
EURJPY,20010103,120100,109.28,109.28,109.24,109.25,4,41.5802809256027,0.0
EURJPY,20010103,120200,109.25,109.26,109.25,109.26,4,43.575985958659,0.0
EURJPY,20010103,120300,109.27,109.27,109.23,109.24,4,40.589469307282435,0.0
EURJPY,20010103,120400,109.23,109.23,109.2,109.22,4,37.79956562130772,0.0
EURJPY,20010103,120500,109.22,109.22,109.22,109.22,4,37.79956562130772,0.0
EURJPY,20010103,120600,109.22,109.22,109.19,109.19,4,33.76245639504772,0.0
EURJPY,20010103,120700,109.18,109.2,109.18,109.2,4,36.208205690925745,0.0
EURJPY,20010103,120800,109.19,109.21,109.19,109.19,4,34.82347748101006,0.0
EURJPY,20010103,120900,109.2,109.22,109.2,109.22,4,41.990849982604395,0.0
EURJPY,20010103,121000,109.21,109.21,109.2,109.2,4,38.91818773735285,0.0
EURJPY,20010103,121100,109.19,109.2,109.18,109.19,4,37.442875189018466,0.0
EURJPY,20010103,121200,109.2,109.21,109.19,109.21,4,42.16499381566268,0.0
EURJPY,20010103,121300,109.2,109.2,109.19,109.2,4,40.518106289297315,0.0
EURJPY,20010103,121400,109.2,109.22,109.2,109.22,4,45.13374587064075,0.0
EURJPY,20010103,121500,109.21,109.25,109.21,109.24,4,49.36512129824496,0.0
EURJPY,20010103,121600,109.25,109.33,109.25,109.33,4,63.14094653365923,0.0
EURJPY,20010103,121700,109.34,109.37,109.34,109.35,4,65.39409705484121,0.0
EURJPY,20010103,121800,109.34,109.34,109.29,109.29,4,54.609163176574754,0.0
EURJPY,20010103,121900,109.29,109.3,109.28,109.3,4,55.914165947529916,0.0
EURJPY,20010103,122000,109.29,109.3,109.29,109.3,4,55.91416594752992,0.0
EURJPY,20010103,122100,109.29,109.29,109.22,109.22,4,44.13989781788944,0.0
EURJPY,20010103,122200,109.23,109.24,109.21,109.21,4,42.923156056816026,0.0
EURJPY,20010103,122300,109.22,109.23,109.19,109.2,4,41.68567485383702,0.0
EURJPY,20010103,122400,109.19,109.2,109.18,109.18,4,39.248510474626336,0.0
EURJPY,20010103,122500,109.19,109.19,109.17,109.19,4,41.102674899372154,0.0
EURJPY,20010103,122600,109.2,109.21,109.19,109.2,4,42.97692118639363,0.0
EURJPY,20010103,122700,109.19,109.2,109.19,109.19,4,41.55289790932923,0.0
EURJPY,20010103,122800,109.2,109.2,109.18,109.18,4,40.12123502874618,0.0
EURJPY,20010103,122900,109.19,109.19,109.13,109.13,4,33.84269002206824,0.0
EURJPY,20010103,123000,109.12,109.14,109.1,109.11,4,31.705403818891327,0.0
EURJPY,20010103,123100,109.12,109.12,109.11,109.12,4,33.95143549558942,0.0
EURJPY,20010103,123200,109.11,109.11,109.08,109.11,4,32.79010191148356,0.0
EURJPY,20010103,123300,109.12,109.17,109.12,109.16,4,43.243736764448215,0.0
EURJPY,20010103,123400,109.16,109.17,109.15,109.15,4,41.842016429104746,0.0
EURJPY,20010103,123500,109.14,109.14,109.1,109.11,4,36.715397176003236,0.0
EURJPY,20010103,123600,109.1,109.11,109.09,109.11,4,36.715397176003236,0.0
EURJPY,20010103,123700,109.13,109.14,109.12,109.13,4,40.91343703397192,0.0
EURJPY,20010103,123800,109.12,109.12,109.09,109.09,4,35.79862659114683,0.0
EURJPY,20010103,123900,109.08,109.08,109.07,109.07,4,33.540794645226285,0.0
EURJPY,20010103,124000,109.08,109.1,109.08,109.1,4,39.685780696741325,0.0
EURJPY,20010103,124100,109.09,109.09,109.07,109.08,4,37.215304048800924,0.0
EURJPY,20010103,124200,109.09,109.09,109.07,109.08,4,37.21530404880093,0.0
EURJPY,20010103,124300,109.09,109.13,109.09,109.11,4,43.350169795929496,0.0
EURJPY,20010103,124400,109.1,109.11,109.09,109.09,4,40.50839457092461,0.0
EURJPY,20010103,124500,109.1,109.1,109.09,109.09,4,40.50839457092461,0.0
EURJPY,20010103,124600,109.1,109.1,109.07,109.08,4,39.02491931845612,0.0
EURJPY,20010103,124700,109.09,109.09,109.07,109.07,4,37.54423257198029,0.0
EURJPY,20010103,124800,109.06,109.07,109.03,109.03,4,32.269942183684165,0.0
EURJPY,20010103,124900,109.04,109.04,109.02,109.02,4,31.093905752210986,0.0
EURJPY,20010103,125000,109.03,109.03,109.01,109.03,4,33.69613824595625,0.0
EURJPY,20010103,125100,109.02,109.03,109.01,109.01,4,31.161470251408645,0.0
EURJPY,20010103,125200,109.02,109.02,109.0,109.0,4,29.94844480293392,0.0
EURJPY,20010103,125300,109.01,109.02,109.01,109.01,4,32.766953915657425,1.0
EURJPY,20010103,125400,108.99,109.0,108.98,108.98,4,28.997578967797367,0.0
EURJPY,20010103,125500,108.99,108.99,108.98,108.99,4,31.81334200238628,1.0
EURJPY,20010103,125600,108.98,109.0,108.96,108.96,4,28.20022919018797,0.0
EURJPY,20010103,125700,108.95,108.95,108.92,108.92,4,24.24620423069362,0.0
EURJPY,20010103,125800,108.93,108.94,108.91,108.91,4,23.36421622855285,0.0
EURJPY,20010103,125900,108.9,108.92,108.85,108.85,4,18.917672605717,0.0
EURJPY,20010103,130000,108.86,108.86,108.8,108.8,4,16.157973844743594,0.0
EURJPY,20010103,130100,108.81,108.82,108.79,108.81,4,18.71205559422758,0.0
EURJPY,20010103,130200,108.82,108.84,108.82,108.82,4,21.294107452134256,0.0
EURJPY,20010103,130300,108.81,108.83,108.8,108.82,4,21.294107452134256,0.0
EURJPY,20010103,130400,108.83,108.84,108.82,108.83,4,24.09053838225529,0.0
EURJPY,20010103,130500,108.84,108.84,108.78,108.78,4,20.221785157054498,0.0
EURJPY,20010103,130600,108.77,108.77,108.72,108.72,4,16.74634055185325,0.0
EURJPY,20010103,130700,108.71,108.71,108.65,108.68,4,14.906953217982476,0.0
EURJPY,20010103,130800,108.69,108.73,108.69,108.72,4,23.907702295000533,0.0
EURJPY,20010103,130900,108.73,108.76,108.73,108.74,4,28.008072506140593,0.0
EURJPY,20010103,131000,108.73,108.75,108.71,108.71,4,25.76526059849506,0.0
EURJPY,20010103,131100,108.7,108.71,108.7,108.7,4,25.04531519793683,0.0
EURJPY,20010103,131200,108.71,108.77,108.7,108.77,4,38.08689815345972,1.0
EURJPY,20010103,131300,108.77,108.79,108.77,108.79,4,41.23306125479372,0.0
EURJPY,20010103,131400,108.78,108.8,108.77,108.79,4,41.23306125479372,0.0
EURJPY,20010103,131500,108.79,108.79,108.78,108.78,4,40.052819077660104,0.0
EURJPY,20010103,131600,108.77,108.8,108.77,108.79,4,41.845462215414365,0.0
EURJPY,20010103,131700,108.78,108.8,108.77,108.8,4,43.659840477083975,0.0
EURJPY,20010103,131800,108.81,108.84,108.81,108.84,4,50.33469774225663,0.0
EURJPY,20010103,131900,108.85,108.86,108.84,108.85,4,51.86989920015234,0.0
EURJPY,20010103,132000,108.86,108.86,108.83,108.84,4,50.19884439265345,0.0
EURJPY,20010103,132100,108.83,108.83,108.81,108.81,4,45.46653543772269,0.0
EURJPY,20010103,132200,108.82,108.83,108.81,108.83,4,48.92349252449145,0.0
EURJPY,20010103,132300,108.84,108.85,108.84,108.85,4,52.18754143754808,0.0
EURJPY,20010103,132400,108.83,108.84,108.81,108.82,4,47.30426096089477,0.0
EURJPY,20010103,132500,108.83,108.83,108.81,108.82,4,47.30426096089477,0.0
EURJPY,20010103,132600,108.82,108.85,108.82,108.85,4,52.463025820501635,0.0
EURJPY,20010103,132700,108.86,108.88,108.86,108.88,4,56.99676039023953,0.0
EURJPY,20010103,132800,108.89,108.92,108.88,108.91,4,61.00219296365907,0.0
EURJPY,20010103,132900,108.92,108.94,108.92,108.93,4,63.44657852475452,0.0
EURJPY,20010103,133000,108.93,108.93,108.89,108.89,4,55.8999094391332,0.0
EURJPY,20010103,133100,108.88,108.88,108.85,108.87,4,52.53516642458073,0.0
EURJPY,20010103,133200,108.86,108.86,108.84,108.84,4,47.87965154188138,0.0
EURJPY,20010103,133300,108.83,108.84,108.82,108.82,4,45.01564188209505,0.0
EURJPY,20010103,133400,108.83,108.84,108.79,108.79,4,41.049174662930916,0.0
EURJPY,20010103,133500,108.8,108.8,108.77,108.8,4,42.85663857464115,0.0
EURJPY,20010103,133600,108.81,108.82,108.79,108.81,4,44.6831478690771,0.0
EURJPY,20010103,133700,108.82,108.83,108.77,108.77,4,39.275345721650204,0.0
EURJPY,20010103,133800,108.76,108.78,108.72,108.73,4,34.74663603207448,0.0
EURJPY,20010103,133900,108.74,108.74,108.71,108.71,4,32.71539561735422,0.0
EURJPY,20010103,134000,108.72,108.73,108.71,108.71,4,32.71539561735422,0.0
EURJPY,20010103,134100,108.7,108.7,108.66,108.66,4,27.973941039760234,0.0
EURJPY,20010103,134200,108.65,108.68,108.65,108.68,4,32.20640030795434,1.0
EURJPY,20010103,134300,108.68,108.68,108.65,108.65,4,29.414261372742374,0.0
EURJPY,20010103,134400,108.64,108.65,108.62,108.62,4,26.902532879534846,0.0
EURJPY,20010103,134500,108.63,108.63,108.6,108.6,4,25.348499220389016,0.0
EURJPY,20010103,134600,108.59,108.62,108.59,108.61,4,27.600444522239897,0.0
EURJPY,20010103,134700,108.61,108.63,108.61,108.63,4,32.01748329577451,1.0
EURJPY,20010103,134800,108.62,108.62,108.56,108.56,4,26.031368515243784,0.0
EURJPY,20010103,134900,108.57,108.57,108.55,108.56,4,26.031368515243784,0.0
EURJPY,20010103,135000,108.57,108.59,108.57,108.58,4,30.346575611875167,1.0
EURJPY,20010103,135100,108.57,108.6,108.57,108.6,4,34.463937923967336,0.0
EURJPY,20010103,135200,108.59,108.63,108.59,108.63,4,40.17642123838499,0.0
EURJPY,20010103,135300,108.64,108.64,108.61,108.62,4,38.95743613435284,0.0
EURJPY,20010103,135400,108.63,108.65,108.63,108.65,4,44.406902315277826,0.0
EURJPY,20010103,135500,108.64,108.64,108.62,108.64,4,43.02799297564255,0.0
EURJPY,20010103,135600,108.65,108.65,108.64,108.65,4,44.87150532504938,0.0
EURJPY,20010103,135700,108.65,108.67,108.65,108.67,4,48.463333363354494,0.0
EURJPY,20010103,135800,108.69,108.72,108.69,108.71,4,54.80552585310531,0.0
EURJPY,20010103,135900,108.72,108.72,108.7,108.7,4,53.04794093507114,0.0
EURJPY,20010103,140000,108.7,108.72,108.7,108.72,4,56.08151104573009,0.0
EURJPY,20010103,140100,108.71,108.71,108.69,108.69,4,50.781454841629284,0.0
EURJPY,20010103,140200,108.68,108.7,108.68,108.7,4,52.39642235471007,0.0
EURJPY,20010103,140300,108.69,108.71,108.69,108.71,4,54.021140012546475,0.0
EURJPY,20010103,140400,108.72,108.72,108.71,108.72,4,55.65120462157088,0.0
EURJPY,20010103,140500,108.71,108.72,108.69,108.69,4,49.932048629713165,0.0
EURJPY,20010103,140600,108.7,108.72,108.69,108.71,4,53.372334039512936,0.0
EURJPY,20010103,140700,108.7,108.72,108.7,108.7,4,51.468069761772604,0.0
EURJPY,20010103,140800,108.71,108.72,108.7,108.7,4,51.468069761772604,0.0
EURJPY,20010103,140900,108.71,108.72,108.7,108.72,4,55.177494126761694,0.0
EURJPY,20010103,141000,108.73,108.73,108.71,108.71,4,52.99637296637119,0.0
EURJPY,20010103,141100,108.72,108.75,108.72,108.75,4,59.83555634033924,0.0
EURJPY,20010103,141200,108.74,108.77,108.72,108.76,4,61.3496441591763,0.0
EURJPY,20010103,141300,108.75,108.76,108.74,108.74,4,56.74249358846361,0.0
EURJPY,20010103,141400,108.73,108.73,108.71,108.71,4,50.60375619709261,0.0
EURJPY,20010103,141500,108.7,108.73,108.7,108.7,4,48.71197961206265,0.0
EURJPY,20010103,141600,108.69,108.69,108.64,108.64,4,39.234530084473846,0.0
EURJPY,20010103,141700,108.65,108.66,108.62,108.65,4,41.28493064627791,0.0
EURJPY,20010103,141800,108.66,108.66,108.62,108.64,4,39.83730430228795,0.0
EURJPY,20010103,141900,108.63,108.63,108.61,108.62,4,37.039934948172025,0.0
EURJPY,20010103,142000,108.63,108.63,108.56,108.57,4,31.15077422579874,0.0
EURJPY,20010103,142100,108.56,108.56,108.54,108.55,4,29.15401267849687,0.0
EURJPY,20010103,142200,108.54,108.54,108.5,108.53,4,27.271446643081873,0.0
EURJPY,20010103,142300,108.52,108.52,108.51,108.52,4,26.35507666534997,0.0
EURJPY,20010103,142400,108.51,108.55,108.51,108.54,4,31.325281026441218,1.0
EURJPY,20010103,142500,108.55,108.57,108.54,108.56,4,35.97838483530599,0.0
EURJPY,20010103,142600,108.56,108.59,108.56,108.59,4,42.29435530088157,0.0
EURJPY,20010103,142700,108.59,108.62,108.59,108.62,4,47.83635015698864,0.0
EURJPY,20010103,142800,108.63,108.65,108.63,108.64,4,51.201089100532414,0.0
EURJPY,20010103,142900,108.64,108.64,108.64,108.64,4,51.201089100532414,0.0
EURJPY,20010103,143000,108.63,108.69,108.63,108.69,4,58.889633515652534,0.0
EURJPY,20010103,143100,108.68,108.7,108.67,108.7,4,60.2389280509782,0.0
EURJPY,20010103,143200,108.69,108.71,108.66,108.7,4,60.2389280509782,0.0
EURJPY,20010103,143300,108.71,108.73,108.7,108.73,4,64.3140726336454,0.0
EURJPY,20010103,143400,108.72,108.73,108.71,108.71,4,59.90600054915779,0.0
EURJPY,20010103,143500,108.7,108.7,108.66,108.66,4,50.57363869776025,0.0
EURJPY,20010103,143600,108.67,108.69,108.67,108.68,4,53.68189418367205,0.0
EURJPY,20010103,143700,108.67,108.67,108.63,108.63,4,45.909033078771145,0.0
EURJPY,20010103,143800,108.64,108.64,108.59,108.59,4,40.817233384908135,0.0
EURJPY,20010103,143900,108.58,108.58,108.57,108.58,4,39.633747731754156,0.0
EURJPY,20010103,144000,108.57,108.57,108.53,108.53,4,34.281524195410555,0.0
EURJPY,20010103,144100,108.52,108.52,108.49,108.49,4,30.708747472948147,0.0
EURJPY,20010103,144200,108.48,108.51,108.48,108.5,4,32.59991875926005,0.0
EURJPY,20010103,144300,108.51,108.53,108.51,108.52,4,36.342056239548995,0.0
EURJPY,20010103,144400,108.51,108.51,108.46,108.46,4,30.814638003392474,0.0
EURJPY,20010103,144500,108.47,108.47,108.44,108.44,4,29.21932314194862,0.0
EURJPY,20010103,144600,108.45,108.47,108.44,108.46,4,32.957209606986424,1.0
EURJPY,20010103,144700,108.47,108.49,108.47,108.49,4,38.22691825996771,0.0
EURJPY,20010103,144800,108.48,108.48,108.47,108.47,4,36.184919124918466,0.0
EURJPY,20010103,144900,108.46,108.49,108.46,108.49,4,39.65630467404318,0.0
EURJPY,20010103,145000,108.5,108.51,108.5,108.5,4,41.37353259463011,0.0
EURJPY,20010103,145100,108.51,108.53,108.51,108.53,4,46.3097825219344,0.0
EURJPY,20010103,145200,108.54,108.54,108.51,108.51,4,43.669931896933825,0.0
EURJPY,20010103,145300,108.5,108.52,108.48,108.48,4,39.98771674139602,0.0
EURJPY,20010103,145400,108.47,108.47,108.44,108.44,4,35.66912169691257,0.0
EURJPY,20010103,145500,108.43,108.44,108.43,108.43,4,34.661296142841934,0.0
EURJPY,20010103,145600,108.44,108.45,108.44,108.45,4,38.40948499795664,0.0
EURJPY,20010103,145700,108.46,108.51,108.46,108.51,4,48.039560721053704,0.0
EURJPY,20010103,145800,108.52,108.54,108.52,108.54,4,52.074501741727545,0.0
EURJPY,20010103,145900,108.55,108.56,108.54,108.56,4,54.60532994266925,0.0
EURJPY,20010103,150000,108.57,108.58,108.53,108.53,4,50.31337256522551,0.0
EURJPY,20010103,150100,108.52,108.54,108.52,108.53,4,50.31337256522551,0.0
EURJPY,20010103,150200,108.53,108.53,108.51,108.51,4,47.4309334397092,0.0
EURJPY,20010103,150300,108.5,108.5,108.49,108.49,4,44.67465788514171,0.0
EURJPY,20010103,150400,108.49,108.49,108.47,108.48,4,43.31916958854198,0.0
EURJPY,20010103,150500,108.49,108.54,108.49,108.54,4,52.610047334830504,0.0
EURJPY,20010103,150600,108.55,108.56,108.55,108.55,4,53.964448517337644,0.0
EURJPY,20010103,150700,108.54,108.55,108.54,108.55,4,53.96444851733765,0.0
EURJPY,20010103,150800,108.54,108.61,108.54,108.61,4,61.601063024260455,0.0
EURJPY,20010103,150900,108.6,108.6,108.58,108.58,4,56.549871582218564,0.0
EURJPY,20010103,151000,108.58,108.59,108.58,108.59,4,57.79227043577189,0.0
EURJPY,20010103,151100,108.59,108.6,108.54,108.54,4,50.081435074600066,0.0
EURJPY,20010103,151200,108.54,108.55,108.53,108.53,4,48.68243215731439,0.0
EURJPY,20010103,151300,108.52,108.52,108.5,108.51,4,45.919599230570284,0.0
EURJPY,20010103,151400,108.51,108.51,108.5,108.5,4,44.55795912572562,0.0
EURJPY,20010103,151500,108.49,108.5,108.48,108.5,4,44.55795912572562,0.0
EURJPY,20010103,151600,108.5,108.5,108.49,108.49,4,43.0765516165704,0.0
EURJPY,20010103,151700,108.5,108.51,108.5,108.51,4,46.88036344771022,0.0
EURJPY,20010103,151800,108.52,108.53,108.52,108.53,4,50.44641476233868,0.0
EURJPY,20010103,151900,108.53,108.53,108.5,108.5,4,45.510988124972606,0.0
EURJPY,20010103,152000,108.51,108.53,108.51,108.53,4,50.70477290638065,0.0
EURJPY,20010103,152100,108.52,108.52,108.49,108.49,4,44.60044778827159,0.0
EURJPY,20010103,152200,108.5,108.5,108.5,108.5,4,46.33971566503168,0.0
EURJPY,20010103,152300,108.51,108.52,108.51,108.51,4,48.094634981787195,0.0
EURJPY,20010103,152400,108.52,108.52,108.51,108.51,4,48.0946349817872,0.0
EURJPY,20010103,152500,108.5,108.51,108.5,108.51,4,48.0946349817872,0.0
EURJPY,20010103,152600,108.51,108.53,108.51,108.53,4,52.01472649076747,0.0
EURJPY,20010103,152700,108.53,108.53,108.51,108.51,4,48.10239754983721,0.0
EURJPY,20010103,152800,108.5,108.5,108.46,108.49,4,44.4979882351986,0.0
EURJPY,20010103,152900,108.5,108.52,108.5,108.5,4,46.650532812833774,0.0
EURJPY,20010103,153000,108.48,108.48,108.47,108.48,4,43.05409486537398,0.0
EURJPY,20010103,153100,108.47,108.49,108.47,108.49,4,45.3237976621847,0.0
EURJPY,20010103,153200,108.49,108.49,108.48,108.48,4,43.45842684937863,0.0
EURJPY,20010103,153300,108.47,108.48,108.46,108.46,4,39.91974646660636,0.0
EURJPY,20010103,153400,108.45,108.45,108.45,108.45,4,38.24297566766482,0.0
EURJPY,20010103,153500,108.46,108.48,108.46,108.47,4,43.366556321098734,0.0
EURJPY,20010103,153600,108.47,108.47,108.46,108.46,4,41.51210000808931,0.0
EURJPY,20010103,153700,108.45,108.45,108.43,108.43,4,36.47314152776253,0.0
EURJPY,20010103,153800,108.42,108.42,108.41,108.41,4,33.54936729395676,0.0
EURJPY,20010103,153900,108.42,108.44,108.41,108.42,4,36.298981279250505,0.0
